sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780392606.364514351,1.123991251,-531.982447488,162.074320520,-0.205951034,-0.001477830,0.008485431,0.479488166,0.877506075,0.005544485,0.016309962,1.000228484,0.102387551,0.171239083,0.049559831,0.017000000,0.015500000,0.023750000,-0.075000000,0.115000000,10.070000000,-1.187500000,-0.656250000,2.156250000
1780392606.464613438,1.224090338,-531.973853772,162.088546822,-0.201376722,-0.001170174,0.009093231,0.479479433,0.877505224,0.006667390,0.017081695,1.000225702,0.111569361,0.183620305,0.062217272,0.015000000,0.000500000,-0.000750000,-0.060000000,0.165000000,10.040000000,-2.187500000,-1.312500000,-1.281250000
1780392606.564538002,1.324014902,-531.964545994,162.103743068,-0.195862341,-0.000934099,0.009564626,0.479471183,0.877505003,0.007533821,0.017682683,1.000221099,0.118574834,0.192831552,0.072393805,0.017000000,-0.002250000,0.003750000,-0.080000000,0.110000000,10.005000000,-0.791666667,-1.250000000,0.395833333
1780392606.664571047,1.424047947,-531.954597406,162.119862283,-0.189546628,-0.000735237,0.009965678,0.479462885,0.877505263,0.008267459,0.018195911,1.000214894,0.132460634,0.214326335,0.085766896,0.011000000,-0.006750000,0.018500000,-0.035000000,0.115000000,9.920000000,-1.291666667,-1.104166667,0.229166667
1780392606.764506578,1.523983479,-531.944084698,162.136865607,-0.182560739,-0.000523126,0.010366132,0.479453736,0.877505775,0.009023768,0.018695399,1.000207480,0.070550196,0.114115990,0.047512150,0.014500000,0.004500000,0.001250000,-0.085000000,0.120000000,9.965000000,-0.916666667,-1.520833333,-1.166666667
1780392606.864754915,1.624231815,-531.933053738,162.154708177,-0.174999388,-0.000285379,0.010795573,0.479443383,0.877506362,0.009852867,0.019221198,1.000199086,0.135372552,0.218900923,0.093643285,0.009750000,0.019000000,0.006750000,-0.120000000,0.110000000,9.945000000,-0.843750000,0.781250000,-0.562500000
1780392606.964618683,1.724095583,-531.918543291,162.178109875,-0.164824826,-0.000014615,0.011332440,0.479429471,0.877507241,0.010842922,0.019903925,1.000187042,0.150831892,0.242637997,0.106522837,0.022500000,0.005250000,0.001500000,-0.095000000,0.175000000,9.985000000,-1.270833333,-0.687500000,0.041666667
1780392607.064632416,1.824109316,-531.903839145,162.201641232,-0.154375559,0.000131800,0.011753243,0.479416735,0.877508654,0.011503386,0.020502207,1.000173348,0.127102081,0.202658781,0.090574648,-0.003750000,-0.004000000,0.011500000,-0.135000000,0.195000000,9.960000000,-0.687500000,-1.104166667,-0.187500000
1780392607.164666414,1.924143314,-531.891015053,162.222010607,-0.145232320,0.000162451,0.011980380,0.479407484,0.877510631,0.011774908,0.020871576,1.000160171,0.170982233,0.271031575,0.121852578,0.011000000,0.003750000,-0.001500000,-0.130000000,0.205000000,9.915000000,-0.770833333,-0.437500000,0.104166667
1780392607.264506578,2.023983479,-531.874316555,162.248424121,-0.133385254,0.000166628,0.012099175,0.479397682,0.877514356,0.011895992,0.021076198,1.000141875,0.173636920,0.274466037,0.122658776,0.010000000,-0.009750000,0.005000000,-0.155000000,0.170000000,9.860000000,0.718750000,-1.875000000,0.500000000
1780392607.364593029,2.124069929,-531.859075159,162.272520315,-0.122722608,0.000217551,0.012076453,0.479390177,0.877518758,0.011963395,0.020987585,1.000124661,0.177014628,0.279918651,0.122939632,0.019750000,0.001000000,-0.006000000,-0.210000000,0.220000000,9.915000000,-1.031250000,0.062500000,-2.062500000
1780392607.464697123,2.224174023,-531.844811300,162.295076297,-0.112958195,0.000309995,0.011967555,0.479384092,0.877523546,0.012021033,0.020707889,1.000108312,0.186692041,0.295156415,0.126562320,0.004500000,-0.015000000,0.022750000,-0.180000000,0.170000000,9.870000000,-0.156250000,-1.968750000,2.593750000
1780392607.564668894,2.324145794,-531.830169135,162.318194556,-0.103230161,0.000398843,0.011775131,0.479378914,0.877528942,0.011992246,0.020285034,1.000091215,0.154384554,0.243491918,0.101220019,-0.008750000,-0.013750000,0.030750000,-0.205000000,0.175000000,9.855000000,-4.125000000,-1.906250000,5.875000000
1780392607.664644241,2.424121141,-531.811343954,162.347796987,-0.091275802,0.000421205,0.011416975,0.479374053,0.877536320,0.011687767,0.019635053,1.000068720,0.072320757,0.113452820,0.044698491,0.000250000,0.004500000,-0.002250000,-0.135000000,0.215000000,9.855000000,-1.062500000,1.000000000,0.562500000
1780392607.764577150,2.524054050,-531.795890529,162.371993819,-0.082005267,0.000345796,0.011051651,0.479371325,0.877542520,0.011204862,0.019066213,1.000050058,0.200026725,0.312853450,0.117452632,0.001750000,-0.012000000,0.009000000,-0.160000000,0.180000000,9.775000000,0.593750000,-2.062500000,0.812500000
1780392607.864675760,2.624152660,-531.773741032,162.406600459,-0.069676999,0.000160774,0.010469940,0.479368330,0.877551342,0.010321987,0.018222689,1.000023572,0.197717221,0.308849231,0.105693574,0.004500000,-0.005000000,0.025500000,-0.135000000,0.140000000,9.800000000,0.687500000,0.354166667,2.270833333
1780392607.964629412,2.724106312,-531.755967694,162.434373430,-0.060667634,0.000013761,0.009977830,0.479366075,0.877558322,0.009591833,0.017499956,1.000002800,0.206764590,0.323170029,0.101147397,0.010750000,-0.012250000,0.005000000,-0.145000000,0.100000000,9.800000000,0.250000000,-1.656250000,-0.937500000
1780392608.064575672,2.824052572,-531.737886130,162.462633314,-0.052353008,-0.000120565,0.009441758,0.479363917,0.877565424,0.008841814,0.016687884,0.999982049,0.202147143,0.315855607,0.088959981,-0.001000000,-0.011750000,0.010750000,-0.150000000,0.145000000,9.720000000,-0.093750000,0.062500000,1.281250000
1780392608.164559841,2.924036741,-531.718648171,162.492658687,-0.044474816,-0.000279779,0.008799908,0.479362175,0.877573011,0.007946698,0.015714000,0.999960379,0.205783084,0.320867844,0.080060208,-0.000500000,0.007500000,0.018250000,-0.165000000,0.140000000,9.730000000,-0.458333333,0.958333333,0.958333333
1780392608.264560938,3.024037838,-531.699928279,162.521799631,-0.037781308,-0.000479598,0.008088737,0.479361156,0.877580324,0.006913879,0.014657360,0.999939810,0.219332819,0.341092859,0.074055438,0.004250000,-0.006000000,-0.006250000,-0.135000000,0.170000000,9.785000000,0.593750000,0.468750000,-1.625000000
1780392608.364621162,3.124098063,-531.681792043,162.549973623,-0.032225922,-0.000708875,0.007334270,0.479360482,0.877587166,0.005787883,0.013552950,0.999920620,0.170394874,0.264573712,0.048674719,-0.015500000,-0.016250000,0.001500000,-0.155000000,0.115000000,9.760000000,-0.812500000,-2.125000000,-1.000000000
1780392608.464772701,3.224249601,-531.664310825,162.577114269,-0.027757451,-0.000936048,0.006578947,0.479359632,0.877593405,0.004664802,0.012445009,0.999902949,0.219667115,0.341078394,0.051991117,-0.009750000,-0.020750000,0.001250000,-0.095000000,0.075000000,9.705000000,0.208333333,-1.000000000,-1.645833333
1780392608.564507484,3.323984385,-531.645769389,162.605917571,-0.023994332,-0.001161515,0.005780929,0.479358139,0.877599571,0.003503809,0.011260484,0.999885119,0.060740854,0.094395349,0.010817811,0.001250000,0.001250000,0.006750000,-0.070000000,0.075000000,9.735000000,0.750000000,1.020833333,1.250000000
1780392608.664720774,3.424197674,-531.627950541,162.633617684,-0.021342178,-0.001366123,0.005033117,0.479356075,0.877605011,0.002427606,0.010144070,0.999868865,0.229005127,0.356040937,0.029517124,0.004000000,-0.022500000,0.013250000,-0.110000000,0.055000000,9.755000000,1.281250000,-0.437500000,1.500000000
1780392608.764559507,3.524036407,-531.605462163,162.668572249,-0.019342417,-0.001640687,0.004115343,0.479352812,0.877611106,0.001065673,0.008796390,0.999849670,0.225508552,0.350398700,0.014094368,-0.008000000,0.003750000,-0.005500000,-0.110000000,0.095000000,9.730000000,-0.781250000,0.968750000,-1.281250000
1780392608.864551783,3.624028683,-531.591855485,162.689704635,-0.018847647,-0.001829785,0.003569731,0.479350613,0.877614322,0.000210621,0.008019997,0.999838884,0.219343387,0.340577714,0.005133530,0.007500000,-0.001250000,0.000750000,-0.105000000,0.050000000,9.690000000,2.968750000,2.093750000,0.781250000
1780392608.964658260,3.724135160,-531.573588217,162.718056439,-0.019003185,-0.002109636,0.002848166,0.479347436,0.877618068,-0.000972411,0.007021758,0.999825458,0.234083954,0.363251345,-0.006418963,-0.003500000,-0.010250000,0.011500000,-0.085000000,0.015000000,9.690000000,-0.125000000,1.854166667,0.604166667
1780392609.064824104,3.824301004,-531.557038850,162.743741048,-0.019928289,-0.002372426,0.002210925,0.479344308,0.877620942,-0.002044632,0.006155165,0.999814332,0.158747887,0.246429310,-0.011785665,-0.020250000,-0.031000000,-0.002250000,-0.050000000,-0.000000000,9.720000000,-0.750000000,-1.687500000,-1.593750000
1780392609.164495230,3.923972130,-531.536694042,162.775346917,-0.022048339,-0.002678129,0.001460786,0.479340093,0.877623934,-0.003300402,0.005131533,0.999801891,0.220375311,0.342562447,-0.027394252,-0.007000000,-0.008750000,-0.005500000,-0.085000000,-0.020000000,9.725000000,-0.281250000,1.875000000,-2.781250000
1780392609.264653444,4.024130344,-531.518102054,162.804276403,-0.024895416,-0.002925746,0.000815072,0.479335937,0.877626250,-0.004354090,0.004235500,0.999791622,0.230055819,0.358181018,-0.039145820,0.004250000,-0.016000000,0.009750000,-0.075000000,0.010000000,9.740000000,2.781250000,0.593750000,0.062500000
1780392609.364528894,4.124005795,-531.499424782,162.833379233,-0.028586917,-0.003149794,0.000206010,0.479331620,0.877628187,-0.005331257,0.003381199,0.999782396,0.228398607,0.356035743,-0.048834161,-0.008250000,-0.013000000,0.003500000,-0.065000000,0.010000000,9.720000000,-0.187500000,-3.562500000,0.218750000
1780392609.464540482,4.224017382,-531.480664391,162.862637551,-0.033083484,-0.003367491,-0.000366731,0.479327331,0.877629669,-0.006262451,0.002584556,0.999774367,0.250673568,0.391036795,-0.063880277,-0.008750000,-0.016250000,0.002000000,-0.045000000,-0.065000000,9.765000000,-1.281250000,-0.687500000,-0.812500000
1780392609.564651966,4.324128866,-531.463713121,162.889089659,-0.037779611,-0.003568869,-0.000847845,0.479323632,0.877630560,-0.007077154,0.001933097,0.999768273,0.163933169,0.255876530,-0.047725668,-0.012000000,-0.008000000,0.007500000,-0.005000000,-0.010000000,9.725000000,-1.812500000,0.968750000,1.093750000
1780392609.664696217,4.424173117,-531.442921932,162.921562591,-0.044295443,-0.003820286,-0.001378959,0.479319455,0.877631109,-0.008027621,0.001241841,0.999762269,0.235249032,0.367620734,-0.077181657,0.001500000,-0.000000000,0.008750000,-0.045000000,-0.055000000,9.770000000,1.812500000,-0.031250000,1.531250000
1780392609.764571667,4.524048567,-531.423968305,162.951214385,-0.050897830,-0.004039370,-0.001791214,0.479316086,0.877631224,-0.008807386,0.000728219,0.999758024,0.246537940,0.385984233,-0.088774575,0.016500000,-0.016000000,-0.001500000,-0.005000000,-0.065000000,9.750000000,0.687500000,-0.604166667,-0.562500000
1780392609.864533186,4.624010086,-531.404979076,162.980987504,-0.058079978,-0.004234657,-0.002124151,0.479313226,0.877631123,-0.009469343,0.000331013,0.999754740,0.242598320,0.380708537,-0.094282685,-0.005250000,-0.000250000,0.023000000,-0.000000000,-0.085000000,9.785000000,-1.437500000,-0.281250000,2.500000000
1780392609.964501619,4.723978519,-531.385960543,163.010876683,-0.065769903,-0.004402122,-0.002375641,0.479310975,0.877630883,-0.010004384,0.000050099,0.999752335,0.242977336,0.382175448,-0.100403577,0.004500000,-0.001000000,-0.003000000,0.005000000,-0.085000000,9.745000000,0.125000000,1.000000000,-0.937500000
1780392610.064561367,4.824038267,-531.366911898,163.040874116,-0.073887554,-0.004548593,-0.002552108,0.479309424,0.877630488,-0.010430656,-0.000119249,0.999750863,0.042209446,0.066524431,-0.018364435,0.017250000,0.001750000,0.020250000,-0.025000000,-0.090000000,9.800000000,0.916666667,0.812500000,2.625000000
1780392610.164647341,4.924124241,-531.347830521,163.070971800,-0.082345940,-0.004683265,-0.002662147,0.479308630,0.877629886,-0.010772534,-0.000183301,0.999750412,0.238377575,0.376206654,-0.106947681,0.006500000,0.006750000,0.017500000,0.000000000,-0.105000000,9.850000000,-0.687500000,2.625000000,3.250000000
1780392610.264506817,5.023983717,-531.323935075,163.108726810,-0.093259733,-0.004837022,-0.002711623,0.479308716,0.877628854,-0.011089857,-0.000122744,0.999751247,0.241416216,0.381751455,-0.111329235,0.019250000,-0.000500000,0.009250000,-0.020000000,-0.070000000,9.800000000,1.229166667,-1.666666667,0.354166667
1780392610.364504099,5.123980999,-531.300961577,163.145106790,-0.103940465,-0.004954799,-0.002660815,0.479309873,0.877627721,-0.011247885,0.000079358,0.999753237,0.253517601,0.401865103,-0.118278582,0.021750000,-0.000500000,0.009500000,0.040000000,-0.090000000,9.850000000,1.437500000,-0.375000000,0.218750000
1780392610.464759111,5.224236012,-531.285634467,163.169432047,-0.111095943,-0.005008016,-0.002568005,0.479311171,0.877626986,-0.011252324,0.000293295,0.999755015,0.240545372,0.382005674,-0.112260661,-0.004750000,0.000000000,0.012500000,-0.050000000,-0.095000000,9.845000000,-1.406250000,0.906250000,0.531250000
1780392610.564508200,5.323985100,-531.261672486,163.207549143,-0.122215394,-0.005047648,-0.002325219,0.479313930,0.877625929,-0.011089143,0.000757471,0.999758323,0.231084767,0.367977530,-0.106616008,0.027500000,0.001000000,-0.005250000,-0.015000000,-0.135000000,9.845000000,-0.125000000,-0.218750000,-3.937500000
1780392610.664662361,5.424139261,-531.242488743,163.238130014,-0.130962294,-0.005049787,-0.002049130,0.479316670,0.877625108,-0.010828223,0.001244158,0.999761383,0.241397236,0.385037299,-0.109147597,0.009750000,0.013250000,0.004250000,-0.035000000,-0.075000000,9.880000000,-0.531250000,1.750000000,-0.093750000
1780392610.764578581,5.524055481,-531.223287722,163.268780283,-0.139486657,-0.005036624,-0.001707292,0.479319766,0.877624224,-0.010477413,0.001831587,0.999764806,0.140563125,0.224475579,-0.061635380,0.015500000,0.003000000,0.009500000,-0.035000000,-0.095000000,9.890000000,0.604166667,0.229166667,0.812500000
1780392610.864625454,5.624102354,-531.204066948,163.299495200,-0.147704986,-0.005012373,-0.001305130,0.479323082,0.877623242,-0.010049308,0.002514270,0.999768530,0.201480655,0.322093169,-0.084723076,0.006250000,0.000500000,-0.019500000,-0.080000000,-0.025000000,9.910000000,-1.125000000,-1.906250000,-3.843750000
1780392610.964511871,5.723988771,-531.180977206,163.336436696,-0.157048222,-0.004962179,-0.000746728,0.479327108,0.877621982,-0.009425885,0.003446331,0.999773195,0.248213403,0.397339689,-0.097676023,0.012750000,0.023250000,0.013750000,-0.045000000,-0.075000000,9.955000000,-0.583333333,0.729166667,-0.291666667
1780392611.064489365,5.823966265,-531.157863316,163.373469816,-0.165700425,-0.004875801,-0.000109412,0.479330859,0.877620728,-0.008663294,0.004482214,0.999777808,0.235319266,0.377243094,-0.084968412,0.008000000,0.032000000,0.005000000,-0.045000000,-0.030000000,9.905000000,-0.854166667,2.125000000,-0.791666667
1780392611.164502144,5.923979044,-531.136652795,163.407495443,-0.172921909,-0.004760158,0.000535952,0.479333770,0.877619616,-0.007841616,0.005504160,0.999781819,0.240372087,0.385740390,-0.078599040,0.015500000,0.011000000,0.007500000,-0.110000000,-0.035000000,9.990000000,2.656250000,-1.375000000,-1.625000000
1780392611.264508963,6.023985863,-531.114447528,163.443142046,-0.179654496,-0.004609332,0.001259049,0.479336045,0.877618439,-0.006883659,0.006628816,0.999785706,0.234517519,0.376527745,-0.067406403,0.015750000,0.011000000,-0.011000000,-0.080000000,-0.030000000,9.990000000,-1.687500000,-1.468750000,-1.156250000
1780392611.364624739,6.124101639,-531.093170470,163.477302750,-0.185238936,-0.004447251,0.001983079,0.479337317,0.877617244,-0.005905052,0.007744313,0.999789034,0.237045595,0.380559222,-0.058406534,0.031250000,0.014500000,0.000250000,-0.110000000,-0.015000000,10.010000000,2.031250000,-1.031250000,-0.531250000
1780392611.464519978,6.223996878,-531.077670917,163.502183040,-0.188739383,-0.004321758,0.002523907,0.479337616,0.877616318,-0.005166296,0.008573311,0.999791165,0.109522328,0.175792019,-0.023321722,0.009500000,0.006750000,0.009500000,-0.095000000,0.010000000,9.980000000,-1.750000000,-1.656250000,-0.031250000
1780392611.564503908,6.323980808,-531.054381676,163.539557801,-0.193057160,-0.004119657,0.003353059,0.479336950,0.877614878,-0.004016659,0.009834956,0.999793772,0.147534141,0.236735126,-0.024304035,0.009500000,0.014000000,0.002500000,-0.150000000,0.040000000,9.980000000,-0.750000000,-0.458333333,0.229166667
1780392611.664519310,6.423996210,-531.034938684,163.570751720,-0.195767616,-0.003934624,0.004057331,0.479335269,0.877613672,-0.003016699,0.010893762,0.999795297,0.241949969,0.388139726,-0.029873090,0.036000000,0.011750000,0.002000000,-0.170000000,-0.005000000,9.945000000,0.125000000,0.906250000,-1.437500000
1780392611.764626741,6.524103642,-531.012538871,163.606676103,-0.197858467,-0.003702382,0.004875040,0.479331996,0.877612309,-0.001825122,0.012106426,0.999796243,0.219343097,0.351694360,-0.015971966,0.034750000,-0.003250000,-0.000750000,-0.155000000,-0.005000000,9.995000000,0.343750000,-2.906250000,-0.562500000
1780392611.864715338,6.624192238,-530.992045068,163.639520385,-0.198794661,-0.003477704,0.005618003,0.479327761,0.877611099,-0.000718477,0.013195147,0.999796276,0.247863203,0.397097359,-0.007020233,0.011250000,0.020750000,0.008750000,-0.175000000,0.010000000,10.010000000,-0.625000000,0.250000000,-1.750000000
1780392611.964557886,6.724034786,-530.966609124,163.680235974,-0.198662482,-0.003194332,0.006514251,0.479321014,0.877609666,0.000638149,0.014496668,0.999795172,0.309441149,0.495029409,0.008265038,0.017500000,0.036000000,0.018000000,-0.200000000,0.015000000,9.985000000,-0.437500000,2.750000000,0.906250000
1780392612.064524889,6.824001789,-530.946992828,163.711590851,-0.197596275,-0.002976863,0.007174438,0.479314811,0.877608670,0.001652785,0.015447022,0.999793381,0.152355736,0.243395116,0.011010382,0.013750000,0.010000000,0.010250000,-0.215000000,0.095000000,9.990000000,-1.000000000,-1.468750000,0.312500000
1780392612.164592505,6.924069405,-530.927333407,163.742975029,-0.195707339,-0.002758860,0.007802608,0.479307842,0.877607829,0.002637664,0.016340673,0.999790739,0.269639097,0.430254899,0.030052493,0.015250000,0.020750000,-0.013000000,-0.175000000,0.040000000,9.980000000,-0.416666667,-1.145833333,-1.395833333
1780392612.264516830,7.023993731,-530.900727899,163.785388562,-0.191895479,-0.002459746,0.008592311,0.479297397,0.877607046,0.003919771,0.017440129,0.999785786,0.243482911,0.387902517,0.040096395,0.018250000,0.022500000,-0.002750000,-0.240000000,0.060000000,9.975000000,0.250000000,2.000000000,0.312500000
1780392612.364579201,7.124056101,-530.878995119,163.819982783,-0.187770478,-0.002213190,0.009178676,0.479288224,0.877606775,0.004914678,0.018233059,0.999780568,0.241879938,0.384810911,0.049645882,0.038750000,0.008000000,-0.007250000,-0.230000000,0.090000000,9.990000000,3.437500000,-0.687500000,-1.968750000
1780392612.464704990,7.224181890,-530.860185934,163.849881306,-0.183519097,-0.002003389,0.009637075,0.479280022,0.877606845,0.005722386,0.018836609,0.999775193,0.248554858,0.394892784,0.059116302,0.019750000,0.020000000,0.003000000,-0.275000000,0.075000000,9.965000000,-0.468750000,0.250000000,-0.906250000
1780392612.564671040,7.324147940,-530.838359469,163.884521567,-0.177859034,-0.001770847,0.010105119,0.479270424,0.877607322,0.006579242,0.019435306,0.999767928,0.254374328,0.403438887,0.069285097,0.006000000,0.009750000,0.017750000,-0.260000000,0.100000000,9.950000000,-2.406250000,0.187500000,2.500000000
1780392612.664725542,7.424202442,-530.823448918,163.908151131,-0.173582743,-0.001620960,0.010382718,0.479263946,0.877607909,0.007108440,0.019778936,0.999762358,0.241517616,0.382594381,0.070959250,0.025250000,0.007000000,0.007500000,-0.230000000,0.135000000,9.960000000,-1.562500000,0.625000000,0.781250000
1780392612.764617682,7.524094582,-530.803533430,163.939670160,-0.167405699,-0.001432162,0.010698423,0.479255504,0.877609055,0.007742450,0.020152173,0.999754156,0.258606634,0.409055090,0.082639617,0.010500000,0.011500000,0.002000000,-0.265000000,0.105000000,9.935000000,-1.531250000,0.812500000,-0.312500000
1780392612.864868402,7.624345303,-530.785577727,163.968049437,-0.161431233,-0.001271816,0.010928375,0.479248191,0.877610463,0.008244299,0.020402158,0.999746056,0.264393117,0.417696180,0.089850898,-0.005500000,-0.006500000,0.007500000,-0.270000000,0.170000000,9.950000000,-2.000000000,0.156250000,-0.281250000
1780392612.964581013,7.724057913,-530.763593674,164.002749943,-0.153671216,-0.001087136,0.011138153,0.479239739,0.877612689,0.008769495,0.020593422,0.999735281,0.253664155,0.400172746,0.091492234,0.025250000,0.001750000,0.014000000,-0.250000000,0.165000000,9.895000000,0.520833333,0.125000000,-0.958333333
1780392613.064514637,7.823991537,-530.744574771,164.032730100,-0.146634030,-0.000939056,0.011254071,0.479232983,0.877615070,0.009140462,0.020655007,0.999725241,0.257169662,0.405197750,0.096444241,-0.000250000,-0.010000000,0.005000000,-0.285000000,0.115000000,9.905000000,-2.812500000,-1.937500000,-1.343750000
1780392613.164601088,7.924077988,-530.728535507,164.057983371,-0.140517554,-0.000824817,0.011303012,0.479227757,0.877617410,0.009387823,0.020631455,0.999716269,0.257253550,0.404883580,0.098879589,0.014250000,0.003750000,0.015500000,-0.245000000,0.180000000,9.915000000,-0.312500000,0.687500000,-0.187500000
1780392613.264830828,8.024307728,-530.710466021,164.086399224,-0.133481442,-0.000710110,0.011303580,0.479222444,0.877620404,0.009589610,0.020522548,0.999705631,0.199277917,0.313227946,0.078118940,-0.001000000,0.003250000,0.003500000,-0.290000000,0.175000000,9.870000000,-1.468750000,1.812500000,1.718750000
1780392613.364681244,8.124158144,-530.689352390,164.119557385,-0.125140060,-0.000596525,0.011231202,0.479217059,0.877624358,0.009719470,0.020286674,0.999692574,0.264343675,0.414918789,0.104812365,0.000250000,0.001750000,0.012000000,-0.270000000,0.160000000,9.890000000,-0.125000000,0.250000000,1.479166667
1780392613.464590788,8.224067688,-530.668206450,164.152721163,-0.116744579,-0.000504272,0.011082356,0.479212536,0.877628778,0.009738570,0.019937017,0.999678888,0.242457515,0.380069383,0.096207062,0.014000000,0.004250000,0.004750000,-0.265000000,0.125000000,9.895000000,-0.187500000,1.375000000,0.000000000
1780392613.564775467,8.324252367,-530.648040655,164.184310124,-0.108783607,-0.000434672,0.010873038,0.479208978,0.877633377,0.009659936,0.019502916,0.999665353,0.251769453,0.394227293,0.098965123,0.024750000,0.003500000,-0.006750000,-0.295000000,0.140000000,9.870000000,0.937500000,-1.343750000,-0.531250000
1780392613.664521217,8.423998117,-530.632900735,164.208004060,-0.102883775,-0.000393684,0.010674941,0.479206750,0.877637044,0.009541873,0.019115924,0.999654928,0.114563475,0.179245592,0.044422502,0.001500000,-0.004250000,0.008000000,-0.235000000,0.120000000,9.820000000,0.062500000,0.187500000,-0.656250000
1780392613.764643908,8.524120808,-530.607639841,164.247496311,-0.093283037,-0.000347980,0.010270135,0.479203806,0.877643501,0.009233859,0.018361574,0.999637145,0.137113228,0.214248043,0.051302872,0.003000000,-0.011750000,0.008250000,-0.215000000,0.145000000,9.780000000,-1.343750000,-2.031250000,0.812500000
1780392613.864553928,8.624030828,-530.587407128,164.279090214,-0.085896319,-0.000333973,0.009882127,0.479202060,0.877648915,0.008886354,0.017667077,0.999622613,0.253613615,0.395868344,0.091099096,0.025500000,-0.003000000,0.008750000,-0.240000000,0.150000000,9.815000000,1.156250000,-0.562500000,-0.906250000
1780392613.964504719,8.723981619,-530.567154228,164.310682601,-0.078848846,-0.000341483,0.009440623,0.479200761,0.877654481,0.008449807,0.016899291,0.999607897,0.247261575,0.385556199,0.084273151,0.002250000,-0.009500000,0.006500000,-0.265000000,0.155000000,9.800000000,1.687500000,0.031250000,0.625000000
1780392614.064595938,8.824072838,-530.541812726,164.350169739,-0.070619110,-0.000380120,0.008820687,0.479199587,0.877661556,0.007787563,0.015848125,0.999589366,0.253182589,0.394333282,0.079350812,0.004250000,0.010750000,0.005500000,-0.180000000,0.135000000,9.775000000,0.093750000,1.343750000,-0.187500000
