sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780379800.821600437,1.523591995,-546.917331305,167.299761179,-0.066310001,-0.002345612,0.001260872,0.482711438,0.875775414,-0.002891218,0.004473004,1.007493660,0.117755152,0.185086560,-0.029378277,-0.010500000,-0.008500000,-9.500250000,0.135000000,-0.015000000,9.760000000,-1.854166667,-1.187500000,-1583.770833491
1780379800.921453714,1.623445272,-546.904952759,167.319190939,-0.069671929,-0.002470907,0.000601850,0.482713356,0.875774713,-0.003746906,0.003439656,1.007497718,0.126752326,0.199010776,-0.036339888,-0.001000000,-0.010000000,9.504750000,0.165000000,-0.060000000,9.730000000,1.625000000,1.343750000,2373.718750056
1780379801.021458387,1.723449945,-546.894436317,167.335748172,-0.072901059,-0.002567916,0.000141800,0.482714810,0.875773828,-0.004360959,0.002727514,1.007501616,0.129476964,0.204313353,-0.041323311,-0.010500000,-0.011500000,9.493750000,0.155000000,-0.110000000,9.740000000,-0.541666667,0.437500000,-0.375000000
1780379801.121515274,1.823506832,-546.880630773,167.357645183,-0.077622600,-0.002621916,-0.000246962,0.482716406,0.875772765,-0.004830860,0.002098719,1.007506315,0.141510104,0.225177411,-0.050351278,0.005500000,-0.007750000,-9.492500000,0.150000000,-0.060000000,9.735000000,0.906250000,0.781250000,-2374.156250056
1780379801.221533775,1.923525333,-546.869084513,167.376062068,-0.081886683,-0.002632635,-0.000403721,0.482717726,0.875771947,-0.005000971,0.001834505,1.007509899,0.150521959,0.240327475,-0.056611326,-0.005000000,0.003750000,-9.498500000,0.130000000,-0.030000000,9.735000000,0.500000000,1.906250000,-2376.250000056
1780379801.321475029,2.023466587,-546.854007825,167.400121454,-0.087678776,-0.002691932,-0.000478363,0.482719875,0.875770545,-0.005176892,0.001761027,1.007515047,0.159442527,0.254197130,-0.061796067,-0.000000000,-0.010500000,9.489500000,0.145000000,-0.070000000,9.760000000,-0.593750000,-1.656250000,2372.562500056
1780379801.421420574,2.123412132,-546.838208400,167.425267825,-0.093814092,-0.002846743,-0.000503917,0.482722817,0.875768419,-0.005472716,0.001865748,1.007521704,0.169058390,0.268825497,-0.065547410,-0.009750000,0.020250000,9.488500000,0.060000000,-0.010000000,9.785000000,-1.250000000,1.593750000,2372.718750056
1780379801.521468163,2.223459721,-546.821738582,167.451470691,-0.100151002,-0.003025488,-0.000508082,0.482726309,0.875765893,-0.005789812,0.002031044,1.007529486,0.175793657,0.279962122,-0.067212148,-0.011500000,0.010000000,-9.497500000,0.110000000,-0.070000000,9.760000000,-0.156250000,1.250000000,-2373.906250056
1780379801.621490479,2.323482037,-546.804685042,167.478706354,-0.106586209,-0.003112176,-0.000462395,0.482729870,0.875763651,-0.005897534,0.002194786,1.007537296,0.172101577,0.275447897,-0.064302657,0.020500000,0.008250000,9.508750000,0.070000000,-0.070000000,9.765000000,2.166666667,2.125000000,1584.812500158
1780379801.721684933,2.423676491,-546.787819676,167.505766841,-0.112767612,-0.003082345,-0.000347904,0.482733141,0.875762007,-0.005734739,0.002366540,1.007544299,0.177894212,0.285809945,-0.064279222,-0.003250000,0.013000000,-9.496500000,0.085000000,-0.040000000,9.810000000,-0.812500000,0.666666667,0.645833333
1780379801.821522474,2.523514032,-546.767547968,167.538345370,-0.119861853,-0.003011727,-0.000132040,0.482736976,0.875760198,-0.005402628,0.002676476,1.007552317,0.178907322,0.287428997,-0.061076639,-0.015250000,0.017000000,-9.496250000,0.070000000,-0.040000000,9.835000000,-1.312500000,0.958333333,-1582.354166584
1780379801.921613455,2.623605013,-546.748916931,167.568240353,-0.125985574,-0.003018426,0.000130738,0.482740662,0.875758143,-0.005160645,0.003143229,1.007559876,0.189537394,0.303894511,-0.060650452,0.021750000,-0.010000000,9.511500000,0.090000000,-0.065000000,9.840000000,2.937500000,-3.031250000,2377.125000056
1780379802.021431446,2.723423004,-546.730603283,167.597598732,-0.131602562,-0.003086424,0.000467472,0.482744331,0.875755769,-0.004954625,0.003798699,1.007567295,0.193805839,0.310739390,-0.057728905,0.013000000,0.021250000,9.498500000,0.065000000,-0.065000000,9.830000000,0.958333333,0.354166667,1581.958333251
1780379802.121435165,2.823426723,-546.711142561,167.628845355,-0.137110006,-0.003147664,0.000933969,0.482747849,0.875753238,-0.004611477,0.004674925,1.007574533,0.194862569,0.313212318,-0.053147193,-0.006500000,0.014500000,-9.505750000,0.020000000,-0.045000000,9.860000000,-0.687500000,0.770833333,-0.125000000
1780379802.221435547,2.923427105,-546.691326352,167.660749152,-0.142175146,-0.003148410,0.001507493,0.482750657,0.875750888,-0.004059035,0.005680202,1.007580971,0.199248316,0.321061077,-0.048534708,-0.001500000,0.018500000,-9.485000000,0.010000000,-0.060000000,9.850000000,0.500000000,1.208333333,-1582.270833491
1780379802.321505547,3.023497105,-546.671962632,167.691954894,-0.146513924,-0.003113357,0.002105002,0.482752616,0.875748701,-0.003420730,0.006692918,1.007586594,0.206631935,0.332942297,-0.043552496,0.018250000,0.002250000,9.500500000,-0.015000000,-0.075000000,9.835000000,0.250000000,-0.312500000,0.083333333
1780379802.421685696,3.123677254,-546.652252438,167.723678733,-0.150237885,-0.003090520,0.002693488,0.482754024,0.875746394,-0.002812527,0.007701624,1.007591905,0.213084069,0.342713231,-0.037164010,0.001000000,0.005750000,-9.511500000,0.000000000,0.040000000,9.885000000,-1.062500000,-2.437500000,-2376.000000056
1780379802.521457195,3.223448753,-546.632209811,167.755881996,-0.153278808,-0.003090640,0.003257750,0.482754930,0.875743977,-0.002267916,0.008690062,1.007596802,0.175540061,0.281923139,-0.023905931,0.004750000,-0.004000000,-9.504250000,-0.025000000,-0.005000000,9.895000000,-0.791666667,-1.020833333,-0.916666667
1780379802.621685028,3.323676586,-546.611025108,167.789908573,-0.155693490,-0.003079070,0.003847197,0.482755090,0.875741538,-0.001678512,0.009711326,1.007601141,0.150580278,0.241927420,-0.014787056,0.016250000,-0.000000000,9.491750000,-0.060000000,-0.080000000,9.830000000,2.562500000,-3.468750000,2374.968750056
1780379802.721477747,3.423469305,-546.592160261,167.820234206,-0.157185866,-0.003032151,0.004393867,0.482754293,0.875739569,-0.001068494,0.010623535,1.007604121,0.222686883,0.358087760,-0.014876205,0.002250000,-0.001750000,9.509750000,-0.055000000,-0.030000000,9.890000000,0.656250000,-0.531250000,2376.656250056
1780379802.821541309,3.523532867,-546.574841945,167.848088534,-0.158033229,-0.002967485,0.004915436,0.482752757,0.875737865,-0.000451627,0.011474643,1.007606159,0.100924147,0.162308677,-0.003863949,0.010250000,0.009250000,9.500500000,-0.060000000,-0.025000000,9.835000000,1.781250000,-0.687500000,2375.406250056
1780379802.921464920,3.623456478,-546.557359697,167.876188963,-0.158392974,-0.002908181,0.005445133,0.482750567,0.875736138,0.000163696,0.012345164,1.007607594,0.214265430,0.344220632,-0.002141913,0.006000000,0.020000000,9.492750000,-0.080000000,0.050000000,9.845000000,0.593750000,0.656250000,2373.124999517
1780379803.021436691,3.723428249,-546.539709528,167.904514923,-0.158257745,-0.002875226,0.005964010,0.482747901,0.875734336,0.000722421,0.013222181,1.007608429,0.218985723,0.351185851,0.003986674,0.001500000,0.008000000,9.505750000,-0.120000000,0.055000000,9.900000000,-1.531250000,-0.750000000,2374.875000056
1780379803.121452093,3.823443651,-546.521896096,167.933054973,-0.157621915,-0.002868113,0.006459977,0.482744861,0.875732517,0.001213762,0.014084023,1.007608631,0.223902198,0.358526115,0.010319159,0.021250000,0.001500000,-9.499750000,-0.120000000,-0.010000000,9.880000000,1.520833333,-0.208333333,-1582.208333251
1780379803.221456051,3.923447609,-546.503933191,167.961805300,-0.156488169,-0.002866125,0.006930022,0.482741433,0.875730820,0.001671096,0.014905414,1.007608173,0.234584289,0.375372847,0.017164107,0.008750000,0.013250000,9.501000000,-0.120000000,-0.010000000,9.865000000,2.343750000,0.718750000,2375.125000056
1780379803.321547270,4.023538828,-546.485836271,167.990763069,-0.154870357,-0.002845508,0.007374135,0.482737568,0.875729391,0.002136017,0.015663400,1.007607058,0.116274676,0.186049540,0.011500597,0.003750000,0.004250000,9.508750000,-0.135000000,0.010000000,9.880000000,0.500000000,0.718750000,2375.125000056
1780379803.421438217,4.123429775,-546.467614302,168.019919825,-0.152792039,-0.002797782,0.007787937,0.482733296,0.875728317,0.002619152,0.016342126,1.007605285,0.227161593,0.363430582,0.027912482,0.003500000,-0.006500000,9.501750000,-0.140000000,0.010000000,9.905000000,1.406250000,-1.093750000,2373.406250056
1780379803.521511316,4.223502874,-546.444661800,168.056621284,-0.149592283,-0.002718990,0.008246826,0.482727638,0.875727483,0.003200224,0.017069836,1.007602091,0.227447953,0.363502238,0.034106769,0.009000000,0.009250000,9.511750000,-0.160000000,0.060000000,9.850000000,-1.343750000,1.593750000,2375.906250056
1780379803.621482372,4.323473930,-546.426157581,168.086163710,-0.146592157,-0.002665458,0.008555208,0.482723117,0.875727181,0.003591726,0.017558315,1.007598683,0.232208664,0.370508653,0.039278691,0.005500000,0.013250000,9.492250000,-0.135000000,0.070000000,9.855000000,-0.250000000,1.625000000,2372.062500056
1780379803.721420765,4.423412323,-546.407531781,168.115850810,-0.143241124,-0.002631688,0.008809237,0.482718741,0.875727177,0.003896126,0.017970673,1.007594499,0.229356193,0.365371064,0.042677643,-0.001750000,0.002000000,9.502000000,-0.145000000,0.065000000,9.890000000,-0.395833333,0.125000000,0.333333333
1780379803.821521997,4.523513556,-546.388796706,168.145673843,-0.139581279,-0.002611265,0.009015754,0.482714497,0.875727476,0.004131262,0.018312701,1.007589595,0.252725230,0.402176819,0.050697061,0.011750000,-0.012750000,-9.484500000,-0.195000000,0.095000000,9.825000000,1.000000000,-0.937500000,-2374.093750056
1780379803.921474457,4.623466015,-546.369966867,168.175627936,-0.135659244,-0.002589879,0.009183431,0.482710305,0.875728108,0.004330575,0.018585769,1.007584059,0.043137920,0.068626649,0.009216998,0.004000000,-0.002500000,-9.479000000,-0.205000000,0.070000000,9.825000000,-0.781250000,2.000000000,-2372.812500056
1780379804.021582127,4.723573685,-546.351051857,168.205707801,-0.131524327,-0.002558590,0.009314815,0.482706147,0.875729104,0.004512186,0.018785708,1.007577953,0.239491028,0.380822428,0.053141514,0.013500000,-0.002500000,-9.504250000,-0.140000000,0.095000000,9.815000000,2.250000000,-0.375000000,-2376.156250056
1780379804.121434689,4.823426247,-546.327290470,168.243471922,-0.126131117,-0.002511584,0.009417276,0.482701166,0.875730890,0.004693374,0.018919816,1.007569520,0.236480431,0.375690877,0.054349330,0.002750000,0.015500000,-9.514000000,-0.175000000,0.115000000,9.820000000,1.375000000,0.781250000,-2376.062499516
1780379804.221600056,4.923591614,-546.303392781,168.281400249,-0.120573897,-0.002475969,0.009430182,0.482696742,0.875733291,0.004768129,0.018908060,1.007560132,0.242838938,0.385138794,0.056787899,0.001250000,-0.010250000,-9.498500000,-0.185000000,0.040000000,9.805000000,2.125000000,-2.906250000,-2375.593750056
1780379804.321598530,5.023590088,-546.284177790,168.311850991,-0.116069910,-0.002462707,0.009367306,0.482693749,0.875735653,0.004730572,0.018785138,1.007551962,0.242185506,0.383606207,0.056774070,-0.000250000,-0.008500000,-9.498750000,-0.205000000,0.095000000,9.795000000,0.791666667,-1.187500000,0.708333333
1780379804.421477318,5.123468876,-546.264885049,168.342392952,-0.111565319,-0.002456258,0.009242421,0.482691201,0.875738402,0.004621204,0.018560180,1.007543299,0.238925969,0.378114827,0.055575594,0.004750000,-0.002750000,-9.493000000,-0.185000000,0.090000000,9.790000000,0.729166667,-0.270833333,0.166666667
1780379804.521495819,5.223487377,-546.245525785,168.373022935,-0.107110897,-0.002445493,0.009064180,0.482688980,0.875741519,0.004467878,0.018237594,1.007534255,0.257370955,0.407141270,0.058743941,0.002250000,-0.007500000,-9.497000000,-0.165000000,0.090000000,9.835000000,0.750000000,-0.041666667,0.416666667
1780379804.621474266,5.323465824,-546.226108869,168.403735838,-0.102760274,-0.002424706,0.008840426,0.482686985,0.875744964,0.004288164,0.017825609,1.007524913,0.133204854,0.210669212,0.029465727,-0.007500000,0.007750000,-9.502250000,-0.200000000,0.075000000,9.755000000,-1.541666667,1.458333333,-0.312500000
1780379804.721546412,5.423537970,-546.201761652,168.442230870,-0.097549732,-0.002392090,0.008501332,0.482684776,0.875749629,0.004017788,0.017200175,1.007512872,0.174160049,0.275273693,0.036342833,0.001000000,-0.009000000,9.480750000,-0.200000000,0.050000000,9.775000000,-0.406250000,0.093750000,2371.999999517
1780379804.821565390,5.523556948,-546.182223275,168.473098650,-0.093624533,-0.002373586,0.008182095,0.482683269,0.875753551,0.003741894,0.016623143,1.007502994,0.246079781,0.388626221,0.048219012,0.012000000,-0.006500000,9.494750000,-0.165000000,0.000000000,9.765000000,0.062500000,-0.593750000,2373.531250056
1780379804.921552896,5.623544455,-546.157727087,168.511761465,-0.089094040,-0.002369886,0.007724666,0.482681699,0.875758580,0.003306633,0.015818345,1.007490441,0.244400199,0.385601495,0.043317899,-0.000250000,-0.015500000,9.499500000,-0.195000000,0.005000000,9.805000000,-0.041666667,-1.020833333,0.354166667
1780379805.021502495,5.723494053,-546.133160216,168.550505719,-0.085049442,-0.002379878,0.007212000,0.482680329,0.875763680,0.002794075,0.014930011,1.007477822,0.244343915,0.385302176,0.038100032,0.006750000,-0.015000000,-9.490000000,-0.170000000,0.020000000,9.745000000,2.093750000,0.187500000,-2374.156250056
1780379805.121584654,5.823576212,-546.110508927,168.586220792,-0.081812484,-0.002385780,0.006703669,0.482679056,0.875768404,0.002292888,0.014045318,1.007466275,0.236619932,0.373110428,0.031779243,-0.002000000,-0.005000000,9.489000000,-0.150000000,0.005000000,9.740000000,0.187500000,0.708333333,1581.645833251
1780379805.221573114,5.923564672,-546.088805556,168.620443171,-0.079192555,-0.002382093,0.006191626,0.482677734,0.875772913,0.001804931,0.013144862,1.007455368,0.249078315,0.392738510,0.027888451,-0.023750000,-0.005750000,-9.500750000,-0.130000000,0.015000000,9.730000000,-2.531250000,0.937500000,-2374.093750056
1780379805.321499109,6.023490667,-546.064100474,168.659394853,-0.076824268,-0.002373602,0.005581823,0.482676093,0.875777939,0.001231018,0.012068531,1.007443205,0.245651736,0.387256041,0.020860304,-0.014750000,-0.012250000,9.493750000,-0.140000000,0.055000000,9.720000000,-1.750000000,0.750000000,2374.812500056
1780379805.421451807,6.123443365,-546.044304925,168.690596886,-0.075421919,-0.002371801,0.005074741,0.482674681,0.875781807,0.000744585,0.011178581,1.007433732,0.236521856,0.372750949,0.014737309,-0.009500000,-0.013500000,9.497750000,-0.075000000,0.005000000,9.730000000,-0.375000000,0.031250000,2376.125000056
1780379805.521668911,6.223660469,-546.021510085,168.726517764,-0.074370823,-0.002378130,0.004478175,0.482672914,0.875786018,0.000157529,0.010139738,1.007423210,0.241669695,0.380794278,0.008610632,-0.015000000,0.004250000,9.503250000,-0.100000000,-0.010000000,9.735000000,-1.291666667,1.645833333,1.208333333
1780379805.621453524,6.323445082,-545.996707372,168.765604874,-0.073924117,-0.002388167,0.003829568,0.482670720,0.875790276,-0.000486246,0.009013314,1.007412266,0.245928508,0.387606808,0.001534877,-0.006000000,-0.015000000,9.481500000,-0.110000000,-0.025000000,9.725000000,-1.750000000,0.583333333,1580.979166824
1780379805.721542597,6.423534155,-545.971890975,168.804733819,-0.074206867,-0.002391908,0.003199008,0.482668177,0.875794197,-0.001101554,0.007912424,1.007401860,0.244256088,0.385240870,-0.005645742,0.003750000,-0.028000000,-9.501500000,-0.060000000,0.020000000,9.715000000,0.500000000,-0.979166667,1.166666667
1780379805.821532488,6.523524046,-545.946073867,168.845466370,-0.075266572,-0.002388863,0.002574523,0.482665187,0.875797912,-0.001699098,0.006815619,1.007391604,0.178292510,0.281389668,-0.009665766,-0.001750000,-0.014750000,9.503750000,-0.035000000,-0.015000000,9.705000000,0.656250000,0.218750000,2375.093750056
1780379805.921581030,6.623572588,-545.922236381,168.883093884,-0.076917442,-0.002387652,0.002030540,0.482662211,0.875800986,-0.002222126,0.005861591,1.007382700,0.249060499,0.393185447,-0.019846011,-0.002250000,-0.012000000,-9.500000000,-0.055000000,-0.035000000,9.765000000,0.000000000,-1.000000000,-1583.062499917
1780379806.021477461,6.723469019,-545.897400831,168.922312947,-0.079289263,-0.002392958,0.001501491,0.482658981,0.875803818,-0.002742144,0.004940009,1.007374049,0.252064454,0.398116224,-0.026665915,0.007250000,-0.004000000,-9.501000000,-0.010000000,-0.015000000,9.700000000,0.937500000,0.687500000,-2374.437500056
1780379806.121466637,6.823458195,-545.872567362,168.961555033,-0.082278821,-0.002400107,0.001020388,0.482655673,0.875806314,-0.003219099,0.004104186,1.007366013,0.206470078,0.326390951,-0.026801920,0.002500000,0.004500000,-9.507250000,-0.050000000,-0.035000000,9.755000000,3.156249999,1.187500000,-2376.031249516
1780379806.221458435,6.923449993,-545.851714964,168.994535929,-0.085224695,-0.002400983,0.000662355,0.482652860,0.875808206,-0.003566255,0.003477880,1.007359662,0.252319784,0.399234112,-0.037368972,-0.011750000,-0.002500000,-9.489000000,0.030000000,-0.020000000,9.745000000,-0.375000000,0.583333333,1.166666667
1780379806.321484327,7.023475885,-545.827896537,169.032246239,-0.089024100,-0.002393710,0.000312453,0.482649653,0.875810188,-0.003891285,0.002857950,1.007352774,0.243830940,0.386224881,-0.040635998,-0.006500000,-0.005250000,-9.499250000,-0.005000000,-0.060000000,9.790000000,-2.333333333,-0.333333333,-1583.645833251
1780379806.421536922,7.123528481,-545.806075531,169.066827379,-0.092860047,-0.002383185,0.000050706,0.482646790,0.875811849,-0.004125522,0.002389294,1.007346787,0.070599195,0.111904156,-0.012857539,-0.002500000,0.003000000,9.509000000,-0.015000000,-0.090000000,9.750000000,-0.406250000,-0.468750000,2376.875000056
1780379806.521583796,7.223575354,-545.782284422,169.104563305,-0.097365122,-0.002373837,-0.000168393,0.482643831,0.875813490,-0.004320647,0.001996476,1.007340635,0.256156831,0.406416918,-0.049761293,-0.000500000,0.008000000,9.499250000,-0.005000000,-0.070000000,9.745000000,1.750000000,3.187500000,2375.781250056
1780379806.621428728,7.323420286,-545.761479369,169.137589980,-0.101523639,-0.002369095,-0.000300682,0.482641417,0.875814798,-0.004440042,0.001760164,1.007335550,0.246214737,0.390982838,-0.049984804,-0.002500000,-0.003000000,9.502000000,0.035000000,-0.025000000,9.760000000,-1.125000000,-0.593750000,2374.625000056
1780379806.721463203,7.423454762,-545.746626350,169.161184758,-0.104586297,-0.002366239,-0.000359317,0.482639791,0.875815679,-0.004491640,0.001654692,1.007332042,0.243789671,0.387345652,-0.050620094,-0.005500000,-0.003250000,-9.503250000,0.040000000,-0.050000000,9.815000000,-2.083333334,-1.750000000,-1583.270833491
1780379806.821483850,7.523475409,-545.726834327,169.192651008,-0.108749667,-0.002360371,-0.000388930,0.482637748,0.875816808,-0.004509952,0.001597146,1.007327488,0.260202793,0.413811909,-0.055075459,0.012250000,-0.000500000,9.496250000,0.020000000,-0.080000000,9.790000000,2.250000000,-1.406250000,2372.937499517
1780379806.921504974,7.623496532,-545.707056240,169.224124992,-0.112958566,-0.002350508,-0.000362221,0.482635829,0.875817904,-0.004466896,0.001634400,1.007323021,0.110598655,0.176055538,-0.023575512,0.001000000,0.009500000,9.498000000,-0.025000000,-0.060000000,9.795000000,-1.343750000,0.718750000,2377.374999516
1780379807.021649599,7.723641157,-545.687290858,169.255606405,-0.117162901,-0.002337562,-0.000280410,0.482634017,0.875818967,-0.004365253,0.001765198,1.007318619,0.248801377,0.396381034,-0.052773858,-0.001750000,-0.003250000,9.497750000,-0.000000000,-0.020000000,9.850000000,-0.406250000,-0.937500000,2374.812500056
1780379807.121516466,7.823508024,-545.662598488,169.294967503,-0.122336337,-0.002321241,-0.000104826,0.482631874,0.875820230,-0.004167185,0.002056994,1.007313212,0.244097460,0.389240644,-0.050592545,0.006000000,0.003000000,9.510500000,-0.010000000,-0.040000000,9.810000000,-1.218750000,0.000000000,2373.531250056
1780379807.221529484,7.923521042,-545.642853242,169.326463103,-0.126350291,-0.002310514,0.000091079,0.482630213,0.875821175,-0.003959302,0.002389787,1.007308946,0.251335917,0.401004500,-0.050420482,0.005750000,0.011000000,9.497750000,0.025000000,-0.055000000,9.815000000,-1.875000000,1.281250000,2372.687500056
1780379807.321503401,8.023494959,-545.623114700,169.357965080,-0.130202244,-0.002301487,0.000334523,0.482628550,0.875822056,-0.003708509,0.002807495,1.007304706,0.244029140,0.389558205,-0.046754106,0.010500000,0.008000000,9.506750000,-0.025000000,-0.035000000,9.855000000,1.187500000,0.375000000,2375.406249516
1780379807.421545267,8.123536825,-545.603382539,169.389474279,-0.133846966,-0.002292212,0.000624476,0.482626818,0.875822876,-0.003412390,0.003306433,1.007300447,0.259301885,0.414169014,-0.046755653,0.002250000,-0.008500000,9.511500000,-0.040000000,-0.045000000,9.835000000,-0.562500000,-2.499999999,2374.843749516
1780379807.521532297,8.223523855,-545.583655972,169.420991404,-0.137241592,-0.002281292,0.000959180,0.482624953,0.875823630,-0.003070198,0.003882172,1.007296134,0.122326354,0.195485433,-0.020415770,0.012750000,0.025750000,9.485000000,-0.040000000,-0.020000000,9.835000000,0.437500000,1.031250000,2373.562499516
1780379807.621490955,8.323482513,-545.563932992,169.452516596,-0.140346197,-0.002269287,0.001335233,0.482622893,0.875824304,-0.002686196,0.004529295,1.007291751,0.247349367,0.395431892,-0.037470739,-0.003000000,0.016250000,-9.517500000,-0.015000000,-0.005000000,9.855000000,-1.156250000,2.468750000,-2377.343750056
1780379807.721431732,8.423423290,-545.544210560,169.484049566,-0.143124268,-0.002258393,0.001747694,0.482620588,0.875824876,-0.002269000,0.005241266,1.007287298,0.248076150,0.396676081,-0.033310059,0.011500000,0.001750000,-9.490250000,-0.045000000,-0.000000000,9.840000000,1.875000000,-2.218750000,-2372.625000056
1780379807.821542025,8.523533583,-545.519553669,169.523476591,-0.146088126,-0.002249505,0.002306030,0.482617300,0.875825419,-0.001714520,0.006210700,1.007281637,0.245264455,0.392200531,-0.027107786,0.001000000,0.018500000,9.495000000,-0.055000000,-0.050000000,9.845000000,0.354166667,2.375000000,1581.145833251
1780379807.921558380,8.623549938,-545.499821975,169.555027270,-0.148017812,-0.002246640,0.002780642,0.482614290,0.875825706,-0.001251407,0.007039294,1.007277006,0.249038266,0.398217792,-0.022416886,0.006000000,0.000250000,9.516250000,-0.030000000,0.000000000,9.820000000,-0.062500000,0.062500000,1584.979166824
1780379808.021501303,8.723492861,-545.475147202,169.594478581,-0.149839857,-0.002246205,0.003401318,0.482609988,0.875825888,-0.000651571,0.008126096,1.007271052,0.248417784,0.397152362,-0.015617876,0.004000000,0.000250000,-9.497500000,-0.090000000,-0.030000000,9.915000000,-0.312500000,0.218750000,-2372.937500056
1780379808.121653080,8.823644638,-545.455397790,169.626051280,-0.150803503,-0.002246755,0.003913997,0.482606081,0.875825898,-0.000157701,0.009024678,1.007266135,0.257039422,0.410877636,-0.010350376,0.007250000,-0.000250000,-9.510750000,-0.120000000,0.030000000,9.885000000,-0.750000000,-0.770833333,0.125000000
1780379808.221447468,8.923439026,-545.435637563,169.657634651,-0.151314504,-0.002248249,0.004434963,0.482601751,0.875825797,0.000342509,0.009938691,1.007261061,0.134853910,0.215508849,-0.002315719,0.001000000,-0.001750000,9.498500000,-0.145000000,0.010000000,9.885000000,-0.093750000,-0.500000000,2375.281250056
1780379808.321475983,9.023467541,-545.410918030,169.697128462,-0.151307044,-0.002253864,0.005088142,0.482595765,0.875825530,0.000963107,0.011088286,1.007254471,0.165290311,0.264012155,0.001975609,0.005250000,0.008500000,-9.497250000,-0.110000000,0.035000000,9.820000000,-0.895833333,-0.708333333,-1582.541666584
1780379808.421480656,9.123472214,-545.387163574,169.735057532,-0.150624019,-0.002265738,0.005706671,0.482589481,0.875825150,0.001539293,0.012183235,1.007247867,0.224878612,0.358965717,0.009055706,0.028250000,0.020250000,9.501000000,-0.135000000,-0.000000000,9.885000000,2.593750000,1.125000000,2375.968750056
