sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780381999.365918398,4.023881912,-523.169458671,216.167380836,-0.106192884,-0.001051053,0.010165780,0.457635008,0.889081409,0.007436907,0.019039560,0.950791579,0.248578198,0.349437049,0.086135719,-0.004000000,-0.009250000,9.469000000,-0.140000000,0.060000000,9.765000000,0.656250000,0.406250000,2369.218750056
1780381999.465760708,4.123724222,-523.147052935,216.198833307,-0.098611197,-0.001024343,0.009886067,0.457632594,0.889085837,0.007228217,0.018517729,0.950779359,0.247643121,0.347341319,0.082405961,-0.029250000,-0.012750000,9.503000000,-0.195000000,0.105000000,9.770000000,-0.843750000,-1.937500000,2376.656250056
1780381999.565669537,4.223633051,-523.127381919,216.226393627,-0.092240470,-0.001043229,0.009578201,0.457631065,0.889089972,0.006912689,0.017987562,0.950768102,0.244655083,0.342608672,0.077866924,0.006000000,-0.002250000,9.487750000,-0.160000000,0.095000000,9.735000000,-0.625000000,1.593750000,2371.468750056
1780381999.665751219,4.323714733,-523.101577616,216.262508472,-0.084362797,-0.001089118,0.009097098,0.457629585,0.889095731,0.006390529,0.017174051,0.950752903,0.249224262,0.348735849,0.073763857,0.007000000,-0.012000000,9.491500000,-0.165000000,0.045000000,9.770000000,1.843750000,0.062500000,2372.937500056
1780381999.765699387,4.423662901,-523.076550416,216.297532431,-0.077328339,-0.001115996,0.008562388,0.457628341,0.889101649,0.005853122,0.016247804,0.950737948,0.252293881,0.353079689,0.068279045,-0.009750000,-0.010000000,-9.486000000,-0.140000000,0.080000000,9.735000000,-1.593750000,-1.500000000,-2371.500000056
1780381999.865739107,4.523702621,-523.056388540,216.325746791,-0.072158431,-0.001124081,0.008086939,0.457627386,0.889106581,0.005403422,0.015409732,0.950725817,0.248029288,0.347029032,0.061413778,-0.009250000,-0.018250000,-9.479000000,-0.135000000,0.095000000,9.725000000,-1.750000000,-0.645833333,0.229166667
1780381999.965648413,4.623611927,-523.027956602,216.365500183,-0.065710114,-0.001151971,0.007348078,0.457626200,0.889113570,0.004677362,0.014121365,0.950708704,0.252990537,0.353495697,0.053587488,-0.002000000,-0.006000000,9.503500000,-0.100000000,0.040000000,9.735000000,-1.093750000,1.968750000,2371.906250056
1780382000.065705061,4.723668575,-523.004431562,216.398346365,-0.061180033,-0.001213911,0.006685247,0.457625317,0.889119172,0.003960398,0.012999361,0.950694722,0.257348823,0.359135473,0.046310018,-0.009250000,-0.027750000,-9.476000000,-0.110000000,0.070000000,9.700000000,-0.395833333,-0.937500000,-1579.291666584
1780382000.165738106,4.823701620,-522.983866488,216.427035915,-0.057852259,-0.001292371,0.006085136,0.457624436,0.889123825,0.003271499,0.012004008,0.950682789,0.183484517,0.255929281,0.027668024,-0.007500000,-0.005000000,9.479250000,-0.085000000,0.060000000,9.725000000,-0.406250000,1.125000000,2370.906250056
1780382000.265636444,4.923599958,-522.966320003,216.451511895,-0.055497050,-0.001365098,0.005571146,0.457623455,0.889127591,0.002671651,0.011156552,0.950672866,0.079791266,0.111306572,0.009860200,0.005250000,-0.010750000,9.505750000,-0.095000000,0.035000000,9.755000000,0.656250000,-0.218750000,2372.906250056
1780382000.365791559,5.023755074,-522.945610999,216.480409456,-0.053306942,-0.001447044,0.004972479,0.457621929,0.889131796,0.001977909,0.010166952,0.950661455,0.258111028,0.360219411,0.024277824,0.007250000,-0.015500000,9.486500000,-0.100000000,0.025000000,9.705000000,1.937500000,-0.781250000,2372.625000056
1780382000.465643406,5.123606920,-522.919631607,216.516676222,-0.051478586,-0.001544480,0.004237031,0.457619485,0.889136699,0.001131435,0.008948288,0.950647629,0.264862425,0.369781763,0.014450827,-0.015500000,-0.006750000,9.502000000,-0.045000000,-0.000000000,9.735000000,-0.291666667,1.208333333,2.020833333
1780382000.565636396,5.223599911,-522.903993832,216.538506025,-0.050872833,-0.001607518,0.003799826,0.457617806,0.889139427,0.000619142,0.008228501,0.950639631,0.263292472,0.367517727,0.008121818,-0.014000000,-0.017500000,-9.484000000,-0.065000000,0.005000000,9.670000000,0.229166667,-0.291666667,-1580.250000157
1780382000.665820837,5.323784351,-522.889365039,216.558923814,-0.050639597,-0.001673832,0.003392831,0.457616127,0.889141815,0.000128684,0.007565433,0.950632400,0.104571916,0.145944961,0.000769576,-0.005000000,-0.021000000,-9.508000000,-0.040000000,0.000000000,9.675000000,0.625000000,-2.250000000,-2375.406250056
1780382000.765705347,5.423668861,-522.867363372,216.589623244,-0.050885115,-0.001787878,0.002785707,0.457613446,0.889145082,-0.000629825,0.006590157,0.950622080,0.259799619,0.362470816,-0.006079377,-0.015000000,-0.012000000,-9.478000000,-0.040000000,0.005000000,9.720000000,-0.229166667,1.229166667,0.395833333
1780382000.865694284,5.523657799,-522.846354082,216.618939524,-0.051772059,-0.001904918,0.002219472,0.457610680,0.889147857,-0.001356221,0.005690330,0.950612838,0.265561183,0.370598743,-0.014180072,-0.012750000,-0.000250000,-9.474750000,-0.080000000,-0.025000000,9.725000000,-0.031250000,5.250000000,-2369.937500056
