sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
305.400000000,305.400000000,-531.220208963,164.146159163,-0.153537811,-0.003259403,0.003202105,0.496598783,0.867968186,-0.002477892,0.008795995,1.039352690,0.232461805,0.400442534,-0.030899938,0.001000000,-0.013500000,1.273750000,-0.085000000,-0.015000000,9.875000000,0.750000000,-2.416666667,1.375000000
305.500000000,305.500000000,-531.196950893,164.186227863,-0.156221877,-0.003165749,0.003710017,0.496595978,0.867968115,-0.001810863,0.009584696,1.039350110,0.232664766,0.400845064,-0.024083384,0.008250000,0.003000000,1.272250000,-0.110000000,0.025000000,9.870000000,-0.104166667,-1.479166667,211.416666667
305.600000000,305.600000000,-531.173668694,164.226333601,-0.158204075,-0.003064424,0.004231896,0.496592465,0.867968101,-0.001116649,0.010390028,1.039346903,0.232932238,0.401193618,-0.016946398,0.006750000,0.008250000,-1.268500000,-0.130000000,-0.010000000,9.845000000,0.812500000,0.916666667,1.000000000
305.700000000,305.700000000,-531.150356685,164.266471511,-0.159459389,-0.002964525,0.004756202,0.496588390,0.867968065,-0.000422503,0.011200995,1.039343299,0.233250324,0.401498164,-0.009603969,-0.005750000,0.007250000,-1.279500000,-0.180000000,-0.030000000,9.880000000,-1.229166667,-1.916666667,-212.000000000
305.800000000,305.800000000,-531.127012633,164.306639101,-0.159973563,-0.002868598,0.005274453,0.496583808,0.867968014,0.000258731,0.012005401,1.039339315,0.233568429,0.401792730,-0.002160322,0.002000000,0.008500000,1.263750000,-0.170000000,-0.005000000,9.905000000,0.125000000,1.312500000,-0.625000000
305.900000000,305.900000000,-531.103635596,164.346835760,-0.159742924,-0.002771183,0.005782009,0.496578232,0.867968288,0.000931918,0.012789768,1.039333769,0.233959204,0.402047669,0.005276124,0.009000000,0.018750000,1.266250000,-0.155000000,0.015000000,9.885000000,-0.208333333,0.750000000,211.500000000
306.000000000,306.000000000,-531.080231037,164.387064063,-0.158775041,-0.002672940,0.006269726,0.496572750,0.867968346,0.001586842,0.013538879,1.039328977,0.234106413,0.402437498,0.012589068,0.002250000,0.016750000,-1.273750000,-0.150000000,-0.680000000,9.805000000,-1.354166667,0.041666667,0.437500000
306.100000000,306.100000000,-531.057729992,164.425708068,-0.157170636,-0.002576401,0.006711932,0.496566799,0.867968736,0.002193597,0.014210684,1.039323102,0.234140151,0.402910776,0.019928285,-0.001000000,0.017750000,-1.273250000,-0.155000000,0.045000000,9.865000000,-0.458333333,2.229166667,-211.708333333
306.200000000,306.200000000,-531.033315608,164.467597654,-0.154719577,-0.002476995,0.007149828,0.496560072,0.867969377,0.002801040,0.014872165,1.039316030,0.234937585,0.402892307,0.026733373,0.012000000,0.013250000,1.275250000,-0.170000000,0.760000000,9.955000000,1.125000000,0.333333333,0.375000000
306.300000000,306.300000000,-531.010742590,164.506285958,-0.151840152,-0.002393059,0.007508234,0.496553742,0.867970207,0.003302674,0.015411022,1.039308837,0.235285524,0.403087310,0.032439680,-0.006250000,-0.002750000,1.259250000,-0.170000000,0.050000000,9.845000000,-1.250000000,0.812500000,209.833333333
306.400000000,306.400000000,-530.986250722,164.548219895,-0.148109117,-0.002308736,0.007842650,0.496546864,0.867971413,0.003781140,0.015907854,1.039300325,0.235561870,0.403346916,0.038193094,0.016250000,0.002750000,-1.275250000,-0.170000000,-0.705000000,9.795000000,-1.083333333,-1.645833333,-0.520833333
306.500000000,306.500000000,-530.962668147,164.588562183,-0.143986056,-0.002232776,0.008108058,0.496540631,0.867972739,0.004176550,0.016293196,1.039292137,0.235889923,0.403535931,0.043161729,0.004500000,-0.013750000,-1.267250000,-0.195000000,0.040000000,9.855000000,1.312500000,-1.937500000,-210.687500000
306.600000000,306.600000000,-530.939996199,164.627306625,-0.139601099,-0.002163335,0.008308581,0.496534514,0.867974518,0.004496188,0.016572373,1.039282983,0.236300260,0.403652301,0.047307708,0.013250000,0.015500000,1.298750000,-0.180000000,0.790000000,9.950000000,0.604166667,1.479166667,2.229166667
306.700000000,306.700000000,-530.915396293,164.669293372,-0.134460407,-0.002095230,0.008460771,0.496527585,0.867977179,0.004765477,0.016768977,1.039271010,0.236731843,0.403743329,0.050798531,-0.009750000,-0.007750000,1.277250000,-0.235000000,0.085000000,9.885000000,-0.208333333,-0.958333333,211.666666667
306.800000000,306.800000000,-530.892659128,164.708064438,-0.129434067,-0.002046219,0.008534613,0.496522163,0.867979674,0.004923815,0.016848524,1.039260643,0.237052672,0.403860656,0.053272867,-0.008000000,-0.005250000,-1.266500000,-0.195000000,-0.690000000,9.780000000,-1.041666667,-0.770833333,0.854166667
306.900000000,306.900000000,-530.866095677,164.753311171,-0.123334980,-0.002001168,0.008540513,0.496516382,0.867983028,0.005007778,0.016814059,1.039247896,0.237390630,0.403991881,0.055126000,-0.005500000,-0.001500000,-1.269250000,-0.220000000,0.060000000,9.815000000,-0.125000000,-0.125000000,-211.500000000
307.000000000,307.000000000,-530.845202875,164.788874137,-0.118443470,-0.001974808,0.008484177,0.496512882,0.867985643,0.004997514,0.016690097,1.039238828,0.237461987,0.404186157,0.055783507,-0.005250000,0.009000000,1.260500000,-0.135000000,0.820000000,9.870000000,-1.395833333,1.604166667,-1.479166667
307.100000000,307.100000000,-530.821431315,164.829292792,-0.112864959,-0.001946993,0.008360255,0.496508329,0.867989513,0.004922620,0.016447366,1.039225856,0.237883336,0.404183488,0.055663384,0.003750000,-0.000000000,1.272500000,-0.230000000,0.060000000,9.785000000,1.625000000,-0.333333333,213.250000000
307.200000000,307.200000000,-530.794779621,164.874571596,-0.106700797,-0.001928152,0.008143164,0.496504147,0.867994011,0.004739609,0.016051795,1.039211686,0.238156456,0.404254469,0.054443340,-0.005250000,0.002250000,-1.269250000,-0.220000000,-0.670000000,9.705000000,-1.458333333,-0.166666667,0.312500000
307.300000000,307.300000000,-530.771912041,164.913386977,-0.101580364,-0.001923363,0.007894356,0.496501012,0.867998114,0.004500724,0.015615110,1.039199269,0.238370246,0.404294594,0.052505921,-0.003000000,-0.010000000,-1.269750000,-0.175000000,0.085000000,9.770000000,0.770833333,-1.041666667,-211.000000000
307.400000000,307.400000000,-530.746165623,164.957059076,-0.096100623,-0.001930781,0.007550273,0.496498213,0.868002759,0.004146026,0.015025140,1.039185806,0.238401530,0.404422966,0.049392890,-0.012500000,-0.011000000,1.256250000,-0.145000000,0.830000000,9.825000000,0.312500000,-0.520833333,-0.437500000
307.500000000,307.500000000,-530.725168510,164.992643414,-0.091923981,-0.001939951,0.007227950,0.496495301,0.868007148,0.003809911,0.014474683,1.039172818,0.238694825,0.404346982,0.046170973,0.003500000,-0.003000000,1.278500000,-0.185000000,0.035000000,9.780000000,1.583333333,-0.187500000,212.791666667
307.600000000,307.600000000,-530.701301569,165.033085000,-0.087561839,-0.001960400,0.006817411,0.496493188,0.868011632,0.003366622,0.013782271,1.039160323,0.238649483,0.404459518,0.041829619,-0.006000000,-0.012000000,-1.288500000,-0.165000000,-0.730000000,9.660000000,-0.270833333,0.166666667,-0.604166667
307.700000000,307.700000000,-530.677424068,165.073526612,-0.083673511,-0.001987652,0.006367968,0.496491199,0.868016121,0.002872899,0.013029069,1.039147927,0.238745709,0.404449597,0.036838257,-0.000500000,-0.007500000,-1.258500000,-0.140000000,0.025000000,9.740000000,2.416666667,-0.187500000,-210.458333333
307.800000000,307.800000000,-530.653534774,165.113964651,-0.080319012,-0.002020207,0.005887423,0.496488642,0.868020902,0.002339090,0.012227137,1.039134324,0.238986885,0.404332560,0.031280325,-0.014250000,-0.001250000,1.273750000,-0.110000000,0.765000000,9.790000000,-0.291666667,0.750000000,0.187500000
307.900000000,307.900000000,-530.629640364,165.154399726,-0.077549144,-0.002059861,0.005382266,0.496486069,0.868025559,0.001768532,0.011389520,1.039121005,0.239020108,0.404297087,0.025254746,0.002750000,-0.006750000,1.254750000,-0.110000000,0.050000000,9.755000000,0.125000000,-0.104166667,209.270833333
308.000000000,308.000000000,-530.606702428,165.193214995,-0.075478066,-0.002103624,0.004882326,0.496483802,0.868029707,0.001196042,0.010565035,1.039109195,0.238930048,0.404309831,0.018993476,-0.008000000,-0.009000000,-1.270000000,-0.115000000,-0.715000000,9.655000000,0.041666667,-0.770833333,-0.354166667
308.100000000,308.100000000,-530.578991476,165.240112363,-0.073782099,-0.002161197,0.004271135,0.496481178,0.868034289,0.000489112,0.009561117,1.039096111,0.238873989,0.404253178,0.011270322,0.002500000,-0.025750000,-1.266750000,-0.110000000,0.005000000,9.765000000,-0.041666667,-1.375000000,-211.187500000
308.200000000,308.200000000,-530.558930815,165.274068012,-0.073120457,-0.002205420,0.003831230,0.496479217,0.868037352,-0.000024522,0.008841307,1.039087219,0.238727941,0.404249103,0.005698251,-0.003000000,-0.004000000,1.274000000,-0.060000000,0.775000000,9.770000000,-0.041666667,1.333333333,1.500000000
308.300000000,308.300000000,-530.534097329,165.316098448,-0.072967691,-0.002259202,0.003300410,0.496475634,0.868041444,-0.000645037,0.007973149,1.039074471,0.238788445,0.404075774,-0.001391420,-0.001500000,-0.005000000,1.264000000,-0.070000000,0.020000000,9.725000000,-0.687500000,0.645833333,211.166666667
