sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780381480.587325811,2.123090982,-533.070524263,197.041851163,-0.087948303,-0.001922420,0.002672746,0.524778448,0.851232484,-0.000467664,0.006567994,1.104914790,0.139123956,0.275926792,-0.006288769,0.009750000,-0.016000000,-9.492500000,0.105000000,-0.035000000,9.715000000,0.937500000,-1.208333333,-1582.916666584
1780381480.687416792,2.223181963,-533.063291119,197.056233948,-0.088427234,-0.001884087,0.002419577,0.524777600,0.851233849,-0.000668130,0.006096743,1.104911413,0.124858556,0.248489642,-0.009504354,-0.009750000,-0.001000000,9.502750000,0.095000000,-0.035000000,9.735000000,-1.156250000,-0.250000000,2371.468750056
1780381480.787410736,2.323175907,-533.053309033,197.076115008,-0.089404650,-0.001846989,0.002157498,0.524776274,0.851235453,-0.000880052,0.005611619,1.104907039,0.054413181,0.108337098,-0.006085105,0.002500000,0.001500000,-9.493000000,0.095000000,0.020000000,9.795000000,1.406250000,0.593750000,-2371.562500056
1780381480.887370348,2.423135519,-533.043980882,197.094659910,-0.090567961,-0.001865347,0.001953683,0.524775213,0.851236559,-0.001125231,0.005283894,1.104903569,0.070167484,0.139297608,-0.009361438,-0.003750000,-0.006250000,9.499000000,0.100000000,0.015000000,9.790000000,-0.125000000,0.270833333,1581.937499918
1780381480.987221718,2.522986889,-533.033231918,197.115959541,-0.092122858,-0.001954301,0.001723848,0.524774383,0.851237367,-0.001517905,0.004985962,1.104900496,0.136499773,0.270209983,-0.020657041,-0.006000000,-0.022000000,-9.476750000,0.050000000,-0.010000000,9.775000000,-0.781250000,-1.656250000,-2371.812500056
1780381481.087354183,2.623119354,-533.022669760,197.136855309,-0.093820418,-0.002070180,0.001494051,0.524773854,0.851237854,-0.001956376,0.004716356,1.104898256,0.143032983,0.282989502,-0.023722314,-0.018250000,-0.010500000,9.494000000,0.095000000,-0.025000000,9.765000000,-0.604166667,0.125000000,1582.416666824
1780381481.187300682,2.723065853,-533.013540042,197.154942820,-0.095400064,-0.002149499,0.001303234,0.524773439,0.851238227,-0.002291692,0.004474740,1.104896643,0.147500373,0.292462105,-0.026049461,-0.008750000,-0.008500000,-9.490500000,0.045000000,-0.025000000,9.765000000,-0.562500000,-0.312500000,-2373.499999516
1780381481.287384510,2.823149681,-533.003041271,197.175812667,-0.097327415,-0.002186138,0.001108280,0.524772855,0.851238770,-0.002558686,0.004181285,1.104894858,0.146729963,0.292099467,-0.027480435,-0.004250000,-0.009750000,9.487000000,0.095000000,-0.035000000,9.770000000,0.156250000,-2.062500000,2371.687500056
1780381481.387314320,2.923079491,-532.991112300,197.199614234,-0.099635229,-0.002161032,0.000927655,0.524772028,0.851239560,-0.002705521,0.003847421,1.104892764,0.153111427,0.305867118,-0.030134357,-0.009000000,-0.016500000,-9.497250000,0.075000000,-0.015000000,9.810000000,-0.593750000,-2.781250000,-2371.468750056
1780381481.487278700,3.023043871,-532.977054639,197.227714814,-0.102469330,-0.002103801,0.000764391,0.524771042,0.851240473,-0.002779441,0.003509397,1.104890456,0.145463186,0.290787504,-0.029701856,0.006000000,-0.005000000,9.490250000,0.070000000,-0.035000000,9.815000000,-0.145833333,-0.125000000,1582.187500157
1780381481.587341785,3.123106956,-532.961996598,197.257780712,-0.105585995,-0.002098608,0.000637535,0.524770296,0.851241051,-0.002903744,0.003287971,1.104888682,0.094339320,0.188192627,-0.019669310,0.006750000,0.016500000,-9.488000000,0.020000000,-0.040000000,9.770000000,2.312500000,2.687499999,-2372.812499517
1780381481.687362432,3.223127604,-532.945916007,197.289833841,-0.108961509,-0.002183423,0.000570505,0.524769923,0.851241115,-0.003118492,0.003262870,1.104887666,0.102566331,0.204419426,-0.021607728,-0.013500000,0.009750000,-9.500000000,0.100000000,-0.030000000,9.810000000,-0.333333333,0.979166667,-0.375000000
1780381481.787388802,3.323153973,-532.930818699,197.319951843,-0.112146949,-0.002292739,0.000602988,0.524769724,0.851240928,-0.003270512,0.003432902,1.104886997,0.167238779,0.333983273,-0.035275018,0.015750000,0.004250000,9.489000000,0.060000000,-0.090000000,9.795000000,3.781250000,0.937500000,2373.687500056
1780381481.887386560,3.423151731,-532.920838457,197.339910371,-0.114243347,-0.002349806,0.000682129,0.524769540,0.851240826,-0.003284608,0.003627533,1.104886447,0.169142860,0.338492404,-0.035424048,-0.000500000,0.001500000,-9.493000000,0.055000000,-0.030000000,9.770000000,0.479166667,-0.687500000,-0.687500000
1780381481.987348557,3.523113728,-532.911433932,197.358757415,-0.116194317,-0.002385078,0.000792960,0.524769297,0.851240781,-0.003228339,0.003853240,1.104885819,0.164408250,0.329670255,-0.033917644,0.020250000,-0.000500000,9.487750000,0.020000000,-0.030000000,9.795000000,1.520833333,-0.520833333,1580.229166584
1780381482.087274075,3.623039246,-532.901258751,197.379176177,-0.118256699,-0.002407980,0.000939795,0.524768964,0.851240772,-0.003113222,0.004127261,1.104885057,0.018326809,0.036801946,-0.003660604,-0.013000000,0.014500000,-9.502000000,0.035000000,-0.010000000,9.830000000,-2.562500000,0.250000000,-2374.218750056
1780381482.187390804,3.723155975,-532.884754741,197.412304384,-0.121435616,-0.002440651,0.001199315,0.524768403,0.851240699,-0.002896472,0.004603380,1.104883935,0.127783912,0.256405909,-0.023809782,0.008250000,0.008500000,-9.497500000,0.010000000,-0.005000000,9.805000000,2.250000000,-1.312500000,-2371.968750056
1780381482.287299633,3.823064804,-532.873594600,197.434683495,-0.123433260,-0.002476406,0.001371149,0.524768082,0.851240535,-0.002777002,0.004933453,1.104883378,0.162994613,0.326749376,-0.028496505,-0.007750000,0.008000000,9.482000000,0.010000000,-0.025000000,9.815000000,0.229166667,1.000000000,-2.500000000
1780381482.387279272,3.923044443,-532.863022184,197.455865220,-0.125196700,-0.002521581,0.001529433,0.524767818,0.851240295,-0.002687789,0.005250343,1.104882974,0.181922445,0.364396437,-0.029603753,-0.007500000,0.009250000,-9.490000000,-0.015000000,-0.030000000,9.835000000,-0.104166667,0.604166667,-1580.666666824
1780381482.487374306,4.023139477,-532.849494661,197.482963636,-0.127263815,-0.002582256,0.001737728,0.524767457,0.851239936,-0.002572477,0.005668646,1.104882503,0.105162347,0.210724801,-0.015376303,0.003250000,-0.002750000,9.491250000,0.030000000,-0.055000000,9.840000000,0.906250000,-1.937500000,2374.874999516
1780381482.587306976,4.123072147,-532.834392415,197.513247339,-0.129322969,-0.002630824,0.002001616,0.524766842,0.851239587,-0.002378207,0.006168886,1.104881777,0.181450683,0.364074434,-0.023556584,-0.007500000,0.014500000,-9.501500000,-0.030000000,-0.065000000,9.835000000,-0.020833333,0.145833333,-1582.375000157
1780381482.687332153,4.223097324,-532.819881863,197.542394541,-0.131058572,-0.002648997,0.002301981,0.524765909,0.851239346,-0.002093907,0.006699331,1.104880763,0.185104923,0.372007707,-0.021000850,-0.007500000,0.023250000,-9.483750000,-0.005000000,-0.035000000,9.815000000,-0.729166667,0.979166667,-1581.770833491
1780381482.787318468,4.323083639,-532.808919849,197.564436406,-0.132210093,-0.002652310,0.002557690,0.524764972,0.851239184,-0.001831175,0.007138151,1.104879816,0.189491149,0.381043946,-0.019097665,-0.002750000,0.010500000,9.503250000,-0.050000000,-0.055000000,9.845000000,-1.937500000,-0.187500000,2374.875000056
1780381482.887415648,4.423180819,-532.794932248,197.592561688,-0.133470900,-0.002662794,0.002907393,0.524763547,0.851238907,-0.001482005,0.007744525,1.104878478,0.169988966,0.341712158,-0.014164851,-0.002250000,0.012250000,-9.489750000,-0.025000000,-0.045000000,9.840000000,-3.031250000,1.468750000,-2370.875000056
1780381482.987395763,4.523160934,-532.780079128,197.622398075,-0.134538136,-0.002699350,0.003290010,0.524761847,0.851238447,-0.001142678,0.008434298,1.104876985,0.188860646,0.379210790,-0.012189864,0.011750000,0.016250000,-9.503000000,-0.025000000,0.005000000,9.840000000,0.125000000,2.312500000,-2373.156250056
1780381483.087339401,4.623104572,-532.764343445,197.653968358,-0.135345743,-0.002765995,0.003695311,0.524759872,0.851237787,-0.000830772,0.009194272,1.104875316,0.187982579,0.376998984,-0.008099236,0.002250000,0.019500000,-9.486500000,-0.060000000,-0.015000000,9.860000000,1.437500000,2.375000000,-2373.156250056
1780381483.187275410,4.723040581,-532.753024100,197.676667439,-0.135714617,-0.002818763,0.003985886,0.524758305,0.851237269,-0.000615648,0.009744363,1.104874012,0.195255542,0.391561750,-0.005335647,0.016250000,0.024250000,-9.494500000,-0.070000000,0.030000000,9.850000000,1.812500000,0.968750000,-2373.468750056
1780381483.287273169,4.823038340,-532.737840552,197.707123008,-0.135929001,-0.002874783,0.004376612,0.524755917,0.851236635,-0.000300951,0.010468375,1.104872036,0.083693073,0.167922517,-0.000521402,-0.012250000,0.023000000,9.497750000,-0.060000000,-0.025000000,9.875000000,-1.229166667,0.479166667,1581.312499918
1780381483.387380600,4.923145771,-532.722562090,197.737789436,-0.135825194,-0.002901832,0.004769494,0.524753135,0.851236148,0.000065330,0.011165655,1.104869750,0.190062718,0.381589611,0.002761352,0.011500000,0.010250000,-9.478750000,-0.070000000,0.000000000,9.855000000,1.031250000,0.468750000,-2371.375000056
1780381483.487375021,5.023140192,-532.703330712,197.776397851,-0.135254913,-0.002905459,0.005249313,0.524749182,0.851235748,0.000562726,0.011986367,1.104866448,0.193084263,0.387536622,0.007636512,0.007750000,0.013500000,-9.487750000,-0.105000000,0.035000000,9.860000000,0.375000000,-0.312500000,-2374.500000056
1780381483.587284327,5.123049498,-532.691717486,197.799696426,-0.134683714,-0.002906356,0.005521854,0.524746661,0.851235575,0.000847227,0.012451321,1.104864239,0.191820196,0.384730513,0.010346283,-0.001750000,0.013500000,-9.490250000,-0.040000000,-0.020000000,9.815000000,-0.281250000,-0.250000000,-2372.687500056
1780381483.687355280,5.223120451,-532.676144584,197.830901897,-0.133664265,-0.002920205,0.005861071,0.524743224,0.851235378,0.001179652,0.013043386,1.104861012,0.201971777,0.404523916,0.014588777,0.013250000,0.006750000,9.508500000,-0.115000000,0.000000000,9.875000000,1.166666667,-0.083333333,1583.520833491
1780381483.787401438,5.323166609,-532.660477081,197.862257374,-0.132363528,-0.002949381,0.006175079,0.524739718,0.851235219,0.001459521,0.013608624,1.104857449,0.056666026,0.113387123,0.005132161,-0.009750000,0.019000000,-9.481750000,-0.120000000,0.060000000,9.880000000,0.812500000,1.937500000,-2371.624999517
1780381483.887327671,5.423092842,-532.644727677,197.893755658,-0.130800646,-0.002982346,0.006472292,0.524736078,0.851235140,0.001715308,0.014149246,1.104853539,0.198456402,0.396886298,0.020835052,0.018500000,0.002250000,-9.486500000,-0.115000000,-0.005000000,9.835000000,-0.093750000,-0.531250000,-2371.281250056
1780381483.987274408,5.523039579,-532.624942634,197.933321211,-0.128514024,-0.003009457,0.006828692,0.524731241,0.851235242,0.002043168,0.014784497,1.104848164,0.182692268,0.365336157,0.022337478,-0.008500000,0.022750000,-9.498750000,-0.100000000,0.005000000,9.840000000,-0.104166667,0.354166667,-0.583333333
1780381484.087449312,5.623214483,-532.609040162,197.965119588,-0.126448849,-0.003017354,0.007096342,0.524727185,0.851235525,0.002310600,0.015248483,1.104843476,0.198443691,0.396727983,0.026630856,0.012750000,0.021000000,-9.485750000,-0.085000000,0.035000000,9.845000000,0.187500000,1.218750000,-2373.125000056
1780381484.187346220,5.723111391,-532.591465742,198.000235973,-0.123966400,-0.003023615,0.007355909,0.524722719,0.851236052,0.002572325,0.015696992,1.104837890,0.199619268,0.398708542,0.029032967,0.004000000,0.006000000,9.500000000,-0.155000000,0.000000000,9.820000000,2.031250000,-1.312500000,2376.312500056
1780381484.287431240,5.823196411,-532.572995396,198.037091089,-0.121168038,-0.003040535,0.007570373,0.524718266,0.851236856,0.002768557,0.016079904,1.104831535,0.201542110,0.401889672,0.031263657,0.008500000,0.019750000,9.488750000,-0.125000000,0.015000000,9.855000000,-0.593750000,2.218750000,2374.250000056
1780381484.387357712,5.923122883,-532.556856821,198.069250440,-0.118595293,-0.003063423,0.007704454,0.524714657,0.851237796,0.002870264,0.016332217,1.104825585,0.206089373,0.410496332,0.033336368,-0.004750000,0.015750000,-9.501250000,-0.180000000,0.045000000,9.840000000,0.041666667,1.270833333,-1582.145833251
1780381484.487272739,6.023037910,-532.539844009,198.103124725,-0.115788555,-0.003084656,0.007797809,0.524711093,0.851239066,0.002932037,0.016513456,1.104818953,0.093008555,0.185147664,0.015525437,-0.000750000,0.003750000,9.503500000,-0.135000000,0.040000000,9.830000000,-0.843750000,-0.781250000,2376.125000056
1780381484.587330103,6.123095274,-532.520329503,198.141965486,-0.112500604,-0.003092528,0.007854876,0.524707208,0.851240908,0.002978463,0.016618892,1.104810946,0.140170436,0.278960154,0.023723995,-0.004250000,0.001500000,9.505750000,-0.130000000,0.010000000,9.790000000,0.291666667,0.395833333,2.541666667
1780381484.687396765,6.223161936,-532.500745759,198.180930051,-0.109191862,-0.003084636,0.007862782,0.524703519,0.851243137,0.003000127,0.016624083,1.104802513,0.244247896,0.485869964,0.041110833,-0.009500000,0.013000000,-9.496250000,-0.170000000,0.065000000,9.820000000,-0.875000000,0.687500000,-2373.500000056
1780381484.787336349,6.323101521,-532.484371742,198.213483647,-0.106467363,-0.003078164,0.007828180,0.524700674,0.851245233,0.002974770,0.016558387,1.104795160,0.178764551,0.355270284,0.029470384,0.007500000,-0.017000000,9.485000000,-0.180000000,0.050000000,9.760000000,0.875000000,-2.875000000,1581.687499918
1780381484.887339592,6.423104763,-532.467124718,198.247736907,-0.103680578,-0.003081901,0.007747614,0.524697986,0.851247614,0.002883787,0.016425148,1.104787140,0.207666382,0.412269319,0.033067742,0.001500000,0.002750000,-9.495000000,-0.195000000,0.050000000,9.785000000,1.625000000,-1.562500000,-2375.468750056
1780381484.987316370,6.523081541,-532.449824963,198.282058282,-0.101006176,-0.003096578,0.007622542,0.524695601,0.851250160,0.002727466,0.016227615,1.104778855,0.204340422,0.405249625,0.030957488,-0.010250000,-0.020750000,9.483000000,-0.190000000,-0.015000000,9.805000000,-1.875000000,-1.562500000,1582.291666584
1780381485.087279797,6.623044968,-532.435787255,198.309890718,-0.098947125,-0.003110340,0.007492297,0.524693847,0.851252347,0.002567288,0.016020308,1.104772007,0.135598543,0.268794576,0.019448084,-0.005250000,-0.001750000,9.489500000,-0.185000000,0.035000000,9.730000000,0.666666667,1.375000000,1581.520833251
1780381485.187364817,6.723129988,-532.417584696,198.345972479,-0.096453962,-0.003121032,0.007290535,0.524691739,0.851255359,0.002337266,0.015688017,1.104763027,0.093455471,0.185278548,0.012289940,-0.010000000,0.014750000,-9.482000000,-0.185000000,0.065000000,9.785000000,-2.000000000,2.531250000,-2372.343750056
1780381485.287307739,6.823072910,-532.400174530,198.380477099,-0.094286522,-0.003120266,0.007065082,0.524689856,0.851258423,0.002101896,0.015303363,1.104754355,0.209695607,0.415540301,0.025045697,-0.007750000,-0.009500000,9.503750000,-0.145000000,0.065000000,9.750000000,-0.020833333,-0.645833333,1583.791666584
1780381485.387401581,6.923166752,-532.383562114,198.413390749,-0.092444569,-0.003114001,0.006819087,0.524688200,0.851261473,0.001854337,0.014877960,1.104746045,0.206181629,0.408410333,0.021762664,0.017750000,-0.003000000,-9.494250000,-0.190000000,0.035000000,9.770000000,0.906250000,2.875000000,-2374.218750056
1780381485.487310648,7.023075819,-532.368583782,198.443051462,-0.090993466,-0.003109729,0.006570274,0.524686842,0.851264283,0.001600438,0.014449850,1.104738552,0.084636314,0.167557702,0.007673735,-0.002750000,-0.007250000,-9.487000000,-0.110000000,0.035000000,9.725000000,-2.781250000,-0.281250000,-2372.218750056
1780381485.587346315,7.123111486,-532.351078038,198.477696625,-0.089570375,-0.003110251,0.006249074,0.524685403,0.851267586,0.001262406,0.013903523,1.104729850,0.212780767,0.421031650,0.015883646,-0.008500000,-0.016000000,-9.491250000,-0.135000000,0.015000000,9.785000000,-0.625000000,-2.531250000,-2372.656250056
1780381485.687317371,7.223082542,-532.335214722,198.509076977,-0.088550702,-0.003114045,0.005935621,0.524684180,0.851270569,0.000926946,0.013373818,1.104722059,0.210121549,0.415645853,0.012216173,-0.011250000,-0.005000000,-9.490000000,-0.115000000,0.040000000,9.750000000,-1.500000000,-0.562500000,-2372.843750056
1780381485.787377357,7.323142529,-532.320170364,198.538834600,-0.087832261,-0.003116179,0.005625682,0.524683029,0.851273376,0.000598008,0.012848352,1.104714796,0.188504631,0.372869235,0.007795739,-0.005750000,-0.016250000,-9.488000000,-0.110000000,0.005000000,9.775000000,0.062500000,-0.875000000,-2371.125000056
1780381485.887343168,7.423108339,-532.302604113,198.573584953,-0.087311175,-0.003112790,0.005255584,0.524681632,0.851276614,0.000215343,0.012214663,1.104706494,0.215627458,0.426584976,0.004767026,-0.021750000,-0.016250000,9.497250000,-0.145000000,-0.045000000,9.780000000,-2.020833334,-0.458333333,0.458333333
1780381485.987292290,7.523057461,-532.288374708,198.601740220,-0.087146677,-0.003105595,0.004952387,0.524680449,0.851279188,-0.000090622,0.011690885,1.104699933,0.228422309,0.452007873,0.001319837,-0.005250000,-0.012750000,9.482000000,-0.115000000,-0.040000000,9.770000000,0.604166667,0.604166667,-0.250000000
1780381486.087324381,7.623089552,-532.272460953,198.633229963,-0.087240044,-0.003096209,0.004610498,0.524679078,0.851281987,-0.000433457,0.011098928,1.104692785,0.117865779,0.233214492,-0.001607894,-0.014500000,-0.016000000,9.489000000,-0.140000000,-0.005000000,9.740000000,-1.062500000,-0.281250000,2374.593750056
1780381486.187301636,7.723066807,-532.259051534,198.659763792,-0.087546664,-0.003089991,0.004320211,0.524677901,0.851284258,-0.000727523,0.010598153,1.104686949,0.210580766,0.416658144,-0.005937136,0.005000000,-0.010750000,9.500750000,-0.100000000,-0.025000000,9.790000000,1.593750000,1.625000000,2375.031250056
1780381486.287271738,7.823036909,-532.250667190,198.676354415,-0.087843673,-0.003087421,0.004138028,0.524677159,0.851285630,-0.000914345,0.010285266,1.104683400,0.019711235,0.039010979,-0.000783515,-0.019250000,-0.008250000,-9.515250000,-0.090000000,0.000000000,9.755000000,-2.906250000,-2.500000000,-2374.781250056
1780381486.387320757,7.923085928,-532.230534689,198.716191713,-0.088882196,-0.003083887,0.003701814,0.524675337,0.851288774,-0.001366119,0.009538849,1.104675184,0.119430582,0.236343811,-0.007281128,-0.004750000,0.006500000,-9.499500000,-0.115000000,0.020000000,9.770000000,2.906250000,0.937500000,-2372.593750056
1780381486.487318754,8.023083925,-532.221304370,198.734459669,-0.089508641,-0.003081890,0.003504524,0.524674474,0.851290148,-0.001569763,0.009200840,1.104671567,0.208292364,0.412288521,-0.014708954,-0.005000000,-0.013500000,-9.506250000,-0.120000000,0.015000000,9.750000000,-0.375000000,-1.687500000,-2375.843750056
1780381486.587287903,8.123053074,-532.204521187,198.767688745,-0.090881705,-0.003074254,0.003154746,0.524672848,0.851292546,-0.001923833,0.008597284,1.104665234,0.216312006,0.428388674,-0.019129600,-0.009500000,-0.017500000,9.513250000,-0.100000000,-0.020000000,9.745000000,-1.781250000,-0.656250000,2375.843750056
1780381486.687325001,8.223090172,-532.189417503,198.797609876,-0.092365865,-0.003061454,0.002853589,0.524671316,0.851294599,-0.002218080,0.008071091,1.104659790,0.138287021,0.274040922,-0.014460273,-0.007750000,-0.010000000,9.488000000,-0.050000000,-0.025000000,9.750000000,-1.437500000,0.031250000,2374.718750056
1780381486.787336826,8.323101997,-532.175154778,198.825880031,-0.093972619,-0.003045118,0.002583434,0.524669819,0.851296443,-0.002473770,0.007593973,1.104654864,0.213135707,0.422516184,-0.025027750,0.002250000,-0.012500000,-9.483000000,-0.080000000,-0.000000000,9.755000000,1.104166667,0.562500000,-1579.895833251
1780381486.887304783,8.423069954,-532.162571931,198.850832120,-0.095546473,-0.003029253,0.002357555,0.524668478,0.851297982,-0.002683797,0.007192732,1.104650706,0.216616901,0.429582355,-0.027904383,0.007250000,-0.013000000,-9.498000000,-0.100000000,0.005000000,9.775000000,1.218750000,-0.437500000,-2372.249999517
1780381486.987314224,8.523079395,-532.147474213,198.880782296,-0.097615160,-0.003010895,0.002103008,0.524666857,0.851299713,-0.002919662,0.006740065,1.104645944,0.093543832,0.185584352,-0.013300123,-0.007500000,-0.017500000,-9.488250000,-0.060000000,-0.005000000,9.785000000,-1.625000000,-1.062500000,-2373.468749516
1780381487.087271214,8.623036385,-532.134056225,198.907410696,-0.099605511,-0.002996176,0.001893338,0.524665423,0.851301141,-0.003114627,0.006367625,1.104641926,0.164179818,0.325868282,-0.024971380,-0.005500000,-0.008750000,9.499500000,-0.030000000,-0.015000000,9.780000000,-0.020833333,0.791666667,1582.729166584
1780381487.187327147,8.723092318,-532.120641488,198.934044285,-0.101724082,-0.002982328,0.001701372,0.524663997,0.851302473,-0.003292495,0.006026242,1.104638096,0.213926164,0.424821353,-0.034447338,-0.005000000,-0.005750000,9.486750000,-0.055000000,-0.035000000,9.770000000,-0.354166667,-0.208333333,-0.437500000
1780381487.287445068,8.823210239,-532.106393768,198.962348186,-0.104098557,-0.002966692,0.001519429,0.524662495,0.851303798,-0.003456801,0.005700046,1.104634217,0.119367116,0.237209836,-0.020298109,0.010500000,-0.006250000,9.477250000,-0.035000000,-0.015000000,9.755000000,1.156250000,-0.187500000,2371.750000056
1780381487.387380838,8.923146009,-532.087128457,199.000650822,-0.107479209,-0.002940666,0.001313520,0.524660476,0.851305475,-0.003628566,0.005322141,1.104629216,0.205819230,0.409389771,-0.036830019,0.002750000,-0.008750000,9.483250000,-0.055000000,-0.025000000,9.740000000,1.218750000,-0.281250000,2371.656250056
1780381487.487349033,9.023114204,-532.074571829,199.025636310,-0.109766109,-0.002919961,0.001205536,0.524659174,0.851306508,-0.003706629,0.005116553,1.104626088,0.207313743,0.412594224,-0.038060421,-0.003000000,0.024000000,9.501250000,0.005000000,-0.065000000,9.795000000,-0.187500000,4.156249999,2373.312499516
1780381487.587327480,9.123092651,-532.062021390,199.050625861,-0.112100509,-0.002897004,0.001118420,0.524657894,0.851307495,-0.003758962,0.004944132,1.104623063,0.081238524,0.161777842,-0.015196492,-0.016000000,0.012000000,-9.503500000,-0.055000000,-0.040000000,9.760000000,-2.312500000,1.875000000,-1.270833333
1780381487.687373638,9.223138809,-532.043623245,199.087283053,-0.115578729,-0.002861722,0.001027628,0.524656060,0.851308859,-0.003794167,0.004752515,1.104618787,0.170134153,0.339083792,-0.032325747,0.017750000,-0.016750000,9.479500000,-0.050000000,-0.055000000,9.770000000,3.593749999,0.281250000,2370.906249517
1780381487.787381172,9.323146343,-532.028577693,199.117279777,-0.118442794,-0.002833107,0.000985628,0.524654607,0.851309900,-0.003789525,0.004650972,1.104615423,0.206999143,0.412763953,-0.039404758,0.010000000,0.008000000,-9.494500000,-0.060000000,0.005000000,9.800000000,0.979166667,0.333333333,1.270833333
1780381487.887362957,9.423128128,-532.011868382,199.150613860,-0.121609541,-0.002801564,0.000973671,0.524653033,0.851310988,-0.003748374,0.004597509,1.104611798,0.209479765,0.417984905,-0.039534793,-0.009000000,-0.000500000,-9.489750000,-0.030000000,-0.070000000,9.810000000,-0.750000000,-2.375000000,-2372.218750056
1780381487.987333775,9.523098946,-531.995168415,199.183952763,-0.124724357,-0.002768499,0.000999828,0.524651482,0.851312022,-0.003664638,0.004607341,1.104608246,0.214555394,0.428426267,-0.039672087,-0.007250000,-0.001250000,-9.490750000,-0.060000000,-0.040000000,9.795000000,-1.687500000,-1.531250000,-2374.125000056
1780381488.087442636,9.623207808,-531.979312992,199.215629516,-0.127602054,-0.002733981,0.001061202,0.524650004,0.851312970,-0.003541474,0.004675614,1.104604898,0.196403170,0.392491492,-0.035173415,0.019500000,-0.004250000,-9.488750000,-0.045000000,-0.015000000,9.820000000,2.562500000,1.812500000,-2370.250000056
